"geoRegion","datum","entries","sumTotal","freq","prct","pop","inz_entries","inzsumTotal","type","type_variant","version","datum_unit","datum_dboardformated","timeframe_all","timeframe_phase2","timeframe_phase2b","timeframe_28d","timeframe_14d"
"CH",202009,56,56,1,100,8606033,0.65,0.65,"COVID19Cases","","2021-01-15_07-50-56","isoweek","2020-09",TRUE,FALSE,FALSE,FALSE,FALSE
"CH",202010,376,432,1,100,8606033,4.37,5.02,"COVID19Cases","","2021-01-15_07-50-56","isoweek","2020-10",TRUE,FALSE,FALSE,FALSE,FALSE
"CH",202011,2263,2695,1,100,8606033,26.3,31.32,"COVID19Cases","","2021-01-15_07-50-56","isoweek","2020-11",TRUE,FALSE,FALSE,FALSE,FALSE
"CH",202012,6558,9253,1,100,8606033,76.2,107.52,"COVID19Cases","","2021-01-15_07-50-56","isoweek","2020-12",TRUE,FALSE,FALSE,FALSE,FALSE
"CH",202013,7346,16599,1,100,8606033,85.36,192.88,"COVID19Cases","","2021-01-15_07-50-56","isoweek","2020-13",TRUE,FALSE,FALSE,FALSE,FALSE
"CH",202014,6025,22624,1,100,8606033,70.01,262.89,"COVID19Cases","","2021-01-15_07-50-56","isoweek","2020-14",TRUE,FALSE,FALSE,FALSE,FALSE
"CH",202015,3599,26223,1,100,8606033,41.82,304.7,"COVID19Cases","","2021-01-15_07-50-56","isoweek","2020-15",TRUE,FALSE,FALSE,FALSE,FALSE
"CH",202016,1840,28063,1,100,8606033,21.38,326.09,"COVID19Cases","","2021-01-15_07-50-56","isoweek","2020-16",TRUE,FALSE,FALSE,FALSE,FALSE
"CH",202017,1167,29230,1,100,8606033,13.56,339.65,"COVID19Cases","","2021-01-15_07-50-56","isoweek","2020-17",TRUE,FALSE,FALSE,FALSE,FALSE
"CH",202018,699,29929,1,100,8606033,8.12,347.77,"COVID19Cases","","2021-01-15_07-50-56","isoweek","2020-18",TRUE,FALSE,FALSE,FALSE,FALSE
"CH",202019,402,30331,1,100,8606033,4.67,352.44,"COVID19Cases","","2021-01-15_07-50-56","isoweek","2020-19",TRUE,FALSE,FALSE,FALSE,FALSE
"CH",202020,231,30562,1,100,8606033,2.68,355.12,"COVID19Cases","","2021-01-15_07-50-56","isoweek","2020-20",TRUE,FALSE,FALSE,FALSE,FALSE
"CH",202021,154,30716,1,100,8606033,1.79,356.91,"COVID19Cases","","2021-01-15_07-50-56","isoweek","2020-21",TRUE,FALSE,FALSE,FALSE,FALSE
"CH",202022,126,30842,1,100,8606033,1.46,358.38,"COVID19Cases","","2021-01-15_07-50-56","isoweek","2020-22",TRUE,FALSE,FALSE,FALSE,FALSE
"CH",202023,99,30941,1,100,8606033,1.15,359.53,"COVID19Cases","","2021-01-15_07-50-56","isoweek","2020-23",TRUE,FALSE,FALSE,FALSE,FALSE
"CH",202024,140,31081,1,100,8606033,1.63,361.15,"COVID19Cases","","2021-01-15_07-50-56","isoweek","2020-24",TRUE,TRUE,FALSE,FALSE,FALSE
"CH",202025,171,31252,1,100,8606033,1.99,363.14,"COVID19Cases","","2021-01-15_07-50-56","isoweek","2020-25",TRUE,TRUE,FALSE,FALSE,FALSE
"CH",202026,357,31609,1,100,8606033,4.15,367.29,"COVID19Cases","","2021-01-15_07-50-56","isoweek","2020-26",TRUE,TRUE,FALSE,FALSE,FALSE
"CH",202027,684,32293,1,100,8606033,7.95,375.24,"COVID19Cases","","2021-01-15_07-50-56","isoweek","2020-27",TRUE,TRUE,FALSE,FALSE,FALSE
"CH",202028,635,32928,1,100,8606033,7.38,382.62,"COVID19Cases","","2021-01-15_07-50-56","isoweek","2020-28",TRUE,TRUE,FALSE,FALSE,FALSE
"CH",202029,715,33643,1,100,8606033,8.31,390.92,"COVID19Cases","","2021-01-15_07-50-56","isoweek","2020-29",TRUE,TRUE,FALSE,FALSE,FALSE
"CH",202030,826,34469,1,100,8606033,9.6,400.52,"COVID19Cases","","2021-01-15_07-50-56","isoweek","2020-30",TRUE,TRUE,FALSE,FALSE,FALSE
"CH",202031,1155,35624,1,100,8606033,13.42,413.94,"COVID19Cases","","2021-01-15_07-50-56","isoweek","2020-31",TRUE,TRUE,FALSE,FALSE,FALSE
"CH",202032,1100,36724,1,100,8606033,12.78,426.72,"COVID19Cases","","2021-01-15_07-50-56","isoweek","2020-32",TRUE,TRUE,FALSE,FALSE,FALSE
"CH",202033,1574,38298,1,100,8606033,18.29,445.01,"COVID19Cases","","2021-01-15_07-50-56","isoweek","2020-33",TRUE,TRUE,FALSE,FALSE,FALSE
"CH",202034,1855,40153,1,100,8606033,21.55,466.57,"COVID19Cases","","2021-01-15_07-50-56","isoweek","2020-34",TRUE,TRUE,FALSE,FALSE,FALSE
"CH",202035,2091,42244,1,100,8606033,24.3,490.86,"COVID19Cases","","2021-01-15_07-50-56","isoweek","2020-35",TRUE,TRUE,FALSE,FALSE,FALSE
"CH",202036,2456,44700,1,100,8606033,28.54,519.4,"COVID19Cases","","2021-01-15_07-50-56","isoweek","2020-36",TRUE,TRUE,FALSE,FALSE,FALSE
"CH",202037,2861,47561,1,100,8606033,33.24,552.65,"COVID19Cases","","2021-01-15_07-50-56","isoweek","2020-37",TRUE,TRUE,FALSE,FALSE,FALSE
"CH",202038,2905,50466,1,100,8606033,33.76,586.4,"COVID19Cases","","2021-01-15_07-50-56","isoweek","2020-38",TRUE,TRUE,FALSE,FALSE,FALSE
"CH",202039,2218,52684,1,100,8606033,25.77,612.18,"COVID19Cases","","2021-01-15_07-50-56","isoweek","2020-39",TRUE,TRUE,FALSE,FALSE,FALSE
"CH",202040,3463,56147,1,100,8606033,40.24,652.41,"COVID19Cases","","2021-01-15_07-50-56","isoweek","2020-40",TRUE,TRUE,TRUE,FALSE,FALSE
"CH",202041,8747,64894,1,100,8606033,101.64,754.05,"COVID19Cases","","2021-01-15_07-50-56","isoweek","2020-41",TRUE,TRUE,TRUE,FALSE,FALSE
"CH",202042,19479,84373,1,100,8606033,226.34,980.39,"COVID19Cases","","2021-01-15_07-50-56","isoweek","2020-42",TRUE,TRUE,TRUE,FALSE,FALSE
"CH",202043,39635,124008,1,100,8606033,460.55,1440.94,"COVID19Cases","","2021-01-15_07-50-56","isoweek","2020-43",TRUE,TRUE,TRUE,FALSE,FALSE
"CH",202044,55856,179864,1,100,8606033,649.03,2089.98,"COVID19Cases","","2021-01-15_07-50-56","isoweek","2020-44",TRUE,TRUE,TRUE,FALSE,FALSE
"CH",202045,51192,231056,1,100,8606033,594.84,2684.81,"COVID19Cases","","2021-01-15_07-50-56","isoweek","2020-45",TRUE,TRUE,TRUE,FALSE,FALSE
"CH",202046,39579,270635,1,100,8606033,459.9,3144.71,"COVID19Cases","","2021-01-15_07-50-56","isoweek","2020-46",TRUE,TRUE,TRUE,FALSE,FALSE
"CH",202047,30115,300750,1,100,8606033,349.93,3494.64,"COVID19Cases","","2021-01-15_07-50-56","isoweek","2020-47",TRUE,TRUE,TRUE,FALSE,FALSE
"CH",202048,26197,326947,1,100,8606033,304.4,3799.04,"COVID19Cases","","2021-01-15_07-50-56","isoweek","2020-48",TRUE,TRUE,TRUE,FALSE,FALSE
"CH",202049,27266,354213,1,100,8606033,316.82,4115.87,"COVID19Cases","","2021-01-15_07-50-56","isoweek","2020-49",TRUE,TRUE,TRUE,FALSE,FALSE
"CH",202050,30001,384214,1,100,8606033,348.6,4464.47,"COVID19Cases","","2021-01-15_07-50-56","isoweek","2020-50",TRUE,TRUE,TRUE,FALSE,FALSE
"CH",202051,29235,413449,1,100,8606033,339.7,4804.18,"COVID19Cases","","2021-01-15_07-50-56","isoweek","2020-51",TRUE,TRUE,TRUE,TRUE,FALSE
"CH",202052,23942,437391,1,100,8606033,278.2,5082.38,"COVID19Cases","","2021-01-15_07-50-56","isoweek","2020-52",TRUE,TRUE,TRUE,TRUE,FALSE
"CH",202053,23366,460757,1,100,8606033,271.51,5353.88,"COVID19Cases","","2021-01-15_07-50-56","isoweek","2020-53",TRUE,TRUE,TRUE,TRUE,TRUE
"CH",202101,21980,482737,1,100,8606033,255.4,5609.29,"COVID19Cases","","2021-01-15_07-50-56","isoweek","2021-01",TRUE,TRUE,TRUE,TRUE,TRUE
"CH",202102,10050,492787,1,100,8606033,116.78,5726.06,"COVID19Cases","","2021-01-15_07-50-56","isoweek","2021-02",FALSE,FALSE,FALSE,FALSE,FALSE
"CHFL",202009,56,56,1,100,8644780,0.65,0.65,"COVID19Cases","","2021-01-15_07-50-56","isoweek","2020-09",TRUE,FALSE,FALSE,FALSE,FALSE
"CHFL",202010,377,433,1,100,8644780,4.36,5.01,"COVID19Cases","","2021-01-15_07-50-56","isoweek","2020-10",TRUE,FALSE,FALSE,FALSE,FALSE
"CHFL",202011,2276,2709,1,100,8644780,26.33,31.34,"COVID19Cases","","2021-01-15_07-50-56","isoweek","2020-11",TRUE,FALSE,FALSE,FALSE,FALSE
"CHFL",202012,6592,9301,1,100,8644780,76.25,107.59,"COVID19Cases","","2021-01-15_07-50-56","isoweek","2020-12",TRUE,FALSE,FALSE,FALSE,FALSE
"CHFL",202013,7363,16664,1,100,8644780,85.17,192.76,"COVID19Cases","","2021-01-15_07-50-56","isoweek","2020-13",TRUE,FALSE,FALSE,FALSE,FALSE
"CHFL",202014,6038,22702,1,100,8644780,69.85,262.61,"COVID19Cases","","2021-01-15_07-50-56","isoweek","2020-14",TRUE,FALSE,FALSE,FALSE,FALSE
"CHFL",202015,3602,26304,1,100,8644780,41.67,304.28,"COVID19Cases","","2021-01-15_07-50-56","isoweek","2020-15",TRUE,FALSE,FALSE,FALSE,FALSE
"CHFL",202016,1841,28145,1,100,8644780,21.3,325.57,"COVID19Cases","","2021-01-15_07-50-56","isoweek","2020-16",TRUE,FALSE,FALSE,FALSE,FALSE
"CHFL",202017,1168,29313,1,100,8644780,13.51,339.08,"COVID19Cases","","2021-01-15_07-50-56","isoweek","2020-17",TRUE,FALSE,FALSE,FALSE,FALSE
"CHFL",202018,699,30012,1,100,8644780,8.09,347.17,"COVID19Cases","","2021-01-15_07-50-56","isoweek","2020-18",TRUE,FALSE,FALSE,FALSE,FALSE
"CHFL",202019,402,30414,1,100,8644780,4.65,351.82,"COVID19Cases","","2021-01-15_07-50-56","isoweek","2020-19",TRUE,FALSE,FALSE,FALSE,FALSE
"CHFL",202020,231,30645,1,100,8644780,2.67,354.49,"COVID19Cases","","2021-01-15_07-50-56","isoweek","2020-20",TRUE,FALSE,FALSE,FALSE,FALSE
"CHFL",202021,154,30799,1,100,8644780,1.78,356.27,"COVID19Cases","","2021-01-15_07-50-56","isoweek","2020-21",TRUE,FALSE,FALSE,FALSE,FALSE
"CHFL",202022,126,30925,1,100,8644780,1.46,357.73,"COVID19Cases","","2021-01-15_07-50-56","isoweek","2020-22",TRUE,FALSE,FALSE,FALSE,FALSE
"CHFL",202023,99,31024,1,100,8644780,1.15,358.88,"COVID19Cases","","2021-01-15_07-50-56","isoweek","2020-23",TRUE,FALSE,FALSE,FALSE,FALSE
"CHFL",202024,140,31164,1,100,8644780,1.62,360.5,"COVID19Cases","","2021-01-15_07-50-56","isoweek","2020-24",TRUE,TRUE,FALSE,FALSE,FALSE
"CHFL",202025,171,31335,1,100,8644780,1.98,362.47,"COVID19Cases","","2021-01-15_07-50-56","isoweek","2020-25",TRUE,TRUE,FALSE,FALSE,FALSE
"CHFL",202026,357,31692,1,100,8644780,4.13,366.6,"COVID19Cases","","2021-01-15_07-50-56","isoweek","2020-26",TRUE,TRUE,FALSE,FALSE,FALSE
"CHFL",202027,686,32378,1,100,8644780,7.94,374.54,"COVID19Cases","","2021-01-15_07-50-56","isoweek","2020-27",TRUE,TRUE,FALSE,FALSE,FALSE
"CHFL",202028,635,33013,1,100,8644780,7.35,381.88,"COVID19Cases","","2021-01-15_07-50-56","isoweek","2020-28",TRUE,TRUE,FALSE,FALSE,FALSE
"CHFL",202029,717,33730,1,100,8644780,8.29,390.18,"COVID19Cases","","2021-01-15_07-50-56","isoweek","2020-29",TRUE,TRUE,FALSE,FALSE,FALSE
"CHFL",202030,826,34556,1,100,8644780,9.55,399.73,"COVID19Cases","","2021-01-15_07-50-56","isoweek","2020-30",TRUE,TRUE,FALSE,FALSE,FALSE
"CHFL",202031,1157,35713,1,100,8644780,13.38,413.12,"COVID19Cases","","2021-01-15_07-50-56","isoweek","2020-31",TRUE,TRUE,FALSE,FALSE,FALSE
"CHFL",202032,1100,36813,1,100,8644780,12.72,425.84,"COVID19Cases","","2021-01-15_07-50-56","isoweek","2020-32",TRUE,TRUE,FALSE,FALSE,FALSE
"CHFL",202033,1582,38395,1,100,8644780,18.3,444.14,"COVID19Cases","","2021-01-15_07-50-56","isoweek","2020-33",TRUE,TRUE,FALSE,FALSE,FALSE
"CHFL",202034,1859,40254,1,100,8644780,21.5,465.65,"COVID19Cases","","2021-01-15_07-50-56","isoweek","2020-34",TRUE,TRUE,FALSE,FALSE,FALSE
"CHFL",202035,2098,42352,1,100,8644780,24.27,489.91,"COVID19Cases","","2021-01-15_07-50-56","isoweek","2020-35",TRUE,TRUE,FALSE,FALSE,FALSE
"CHFL",202036,2456,44808,1,100,8644780,28.41,518.32,"COVID19Cases","","2021-01-15_07-50-56","isoweek","2020-36",TRUE,TRUE,FALSE,FALSE,FALSE
"CHFL",202037,2864,47672,1,100,8644780,33.13,551.45,"COVID19Cases","","2021-01-15_07-50-56","isoweek","2020-37",TRUE,TRUE,FALSE,FALSE,FALSE
"CHFL",202038,2909,50581,1,100,8644780,33.65,585.1,"COVID19Cases","","2021-01-15_07-50-56","isoweek","2020-38",TRUE,TRUE,FALSE,FALSE,FALSE
"CHFL",202039,2222,52803,1,100,8644780,25.7,610.81,"COVID19Cases","","2021-01-15_07-50-56","isoweek","2020-39",TRUE,TRUE,FALSE,FALSE,FALSE
"CHFL",202040,3473,56276,1,100,8644780,40.17,650.98,"COVID19Cases","","2021-01-15_07-50-56","isoweek","2020-40",TRUE,TRUE,TRUE,FALSE,FALSE
"CHFL",202041,8768,65044,1,100,8644780,101.43,752.41,"COVID19Cases","","2021-01-15_07-50-56","isoweek","2020-41",TRUE,TRUE,TRUE,FALSE,FALSE
"CHFL",202042,19556,84600,1,100,8644780,226.22,978.63,"COVID19Cases","","2021-01-15_07-50-56","isoweek","2020-42",TRUE,TRUE,TRUE,FALSE,FALSE
"CHFL",202043,39842,124442,1,100,8644780,460.88,1439.5,"COVID19Cases","","2021-01-15_07-50-56","isoweek","2020-43",TRUE,TRUE,TRUE,FALSE,FALSE
"CHFL",202044,56045,180487,1,100,8644780,648.31,2087.81,"COVID19Cases","","2021-01-15_07-50-56","isoweek","2020-44",TRUE,TRUE,TRUE,FALSE,FALSE
"CHFL",202045,51409,231896,1,100,8644780,594.68,2682.5,"COVID19Cases","","2021-01-15_07-50-56","isoweek","2020-45",TRUE,TRUE,TRUE,FALSE,FALSE
"CHFL",202046,39761,271657,1,100,8644780,459.94,3142.44,"COVID19Cases","","2021-01-15_07-50-56","isoweek","2020-46",TRUE,TRUE,TRUE,FALSE,FALSE
"CHFL",202047,30275,301932,1,100,8644780,350.21,3492.65,"COVID19Cases","","2021-01-15_07-50-56","isoweek","2020-47",TRUE,TRUE,TRUE,FALSE,FALSE
"CHFL",202048,26327,328259,1,100,8644780,304.54,3797.19,"COVID19Cases","","2021-01-15_07-50-56","isoweek","2020-48",TRUE,TRUE,TRUE,FALSE,FALSE
"CHFL",202049,27389,355648,1,100,8644780,316.83,4114.02,"COVID19Cases","","2021-01-15_07-50-56","isoweek","2020-49",TRUE,TRUE,TRUE,FALSE,FALSE
"CHFL",202050,30172,385820,1,100,8644780,349.02,4463.04,"COVID19Cases","","2021-01-15_07-50-56","isoweek","2020-50",TRUE,TRUE,TRUE,FALSE,FALSE
"CHFL",202051,29478,415298,1,100,8644780,340.99,4804.03,"COVID19Cases","","2021-01-15_07-50-56","isoweek","2020-51",TRUE,TRUE,TRUE,TRUE,FALSE
"CHFL",202052,24208,439506,1,100,8644780,280.03,5084.06,"COVID19Cases","","2021-01-15_07-50-56","isoweek","2020-52",TRUE,TRUE,TRUE,TRUE,FALSE
"CHFL",202053,23552,463058,1,100,8644780,272.44,5356.5,"COVID19Cases","","2021-01-15_07-50-56","isoweek","2020-53",TRUE,TRUE,TRUE,TRUE,TRUE
"CHFL",202101,22091,485149,1,100,8644780,255.54,5612.05,"COVID19Cases","","2021-01-15_07-50-56","isoweek","2021-01",TRUE,TRUE,TRUE,TRUE,TRUE
"CHFL",202102,10079,495228,1,100,8644780,116.59,5728.64,"COVID19Cases","","2021-01-15_07-50-56","isoweek","2021-02",FALSE,FALSE,FALSE,FALSE,FALSE
"AG",202009,5,5,1,100,685845,0.73,0.73,"COVID19Cases","","2021-01-15_07-50-56","isoweek","2020-09",TRUE,FALSE,FALSE,FALSE,FALSE
"AG",202010,10,15,1,100,685845,1.46,2.19,"COVID19Cases","","2021-01-15_07-50-56","isoweek","2020-10",TRUE,FALSE,FALSE,FALSE,FALSE
"AG",202011,44,59,1,100,685845,6.42,8.6,"COVID19Cases","","2021-01-15_07-50-56","isoweek","2020-11",TRUE,FALSE,FALSE,FALSE,FALSE
"AG",202012,193,252,1,100,685845,28.14,36.74,"COVID19Cases","","2021-01-15_07-50-56","isoweek","2020-12",TRUE,FALSE,FALSE,FALSE,FALSE
"AG",202013,272,524,1,100,685845,39.66,76.4,"COVID19Cases","","2021-01-15_07-50-56","isoweek","2020-13",TRUE,FALSE,FALSE,FALSE,FALSE
"AG",202014,246,770,1,100,685845,35.87,112.27,"COVID19Cases","","2021-01-15_07-50-56","isoweek","2020-14",TRUE,FALSE,FALSE,FALSE,FALSE
"AG",202015,149,919,1,100,685845,21.73,134,"COVID19Cases","","2021-01-15_07-50-56","isoweek","2020-15",TRUE,FALSE,FALSE,FALSE,FALSE
"AG",202016,100,1019,1,100,685845,14.58,148.58,"COVID19Cases","","2021-01-15_07-50-56","isoweek","2020-16",TRUE,FALSE,FALSE,FALSE,FALSE
"AG",202017,71,1090,1,100,685845,10.35,158.93,"COVID19Cases","","2021-01-15_07-50-56","isoweek","2020-17",TRUE,FALSE,FALSE,FALSE,FALSE
"AG",202018,39,1129,1,100,685845,5.69,164.61,"COVID19Cases","","2021-01-15_07-50-56","isoweek","2020-18",TRUE,FALSE,FALSE,FALSE,FALSE
"AG",202019,32,1161,1,100,685845,4.67,169.28,"COVID19Cases","","2021-01-15_07-50-56","isoweek","2020-19",TRUE,FALSE,FALSE,FALSE,FALSE
"AG",202020,21,1182,1,100,685845,3.06,172.34,"COVID19Cases","","2021-01-15_07-50-56","isoweek","2020-20",TRUE,FALSE,FALSE,FALSE,FALSE
"AG",202021,11,1193,1,100,685845,1.6,173.95,"COVID19Cases","","2021-01-15_07-50-56","isoweek","2020-21",TRUE,FALSE,FALSE,FALSE,FALSE
"AG",202022,13,1206,1,100,685845,1.9,175.84,"COVID19Cases","","2021-01-15_07-50-56","isoweek","2020-22",TRUE,FALSE,FALSE,FALSE,FALSE
"AG",202023,5,1211,1,100,685845,0.73,176.57,"COVID19Cases","","2021-01-15_07-50-56","isoweek","2020-23",TRUE,FALSE,FALSE,FALSE,FALSE
"AG",202024,11,1222,1,100,685845,1.6,178.17,"COVID19Cases","","2021-01-15_07-50-56","isoweek","2020-24",TRUE,TRUE,FALSE,FALSE,FALSE
"AG",202025,10,1232,1,100,685845,1.46,179.63,"COVID19Cases","","2021-01-15_07-50-56","isoweek","2020-25",TRUE,TRUE,FALSE,FALSE,FALSE
"AG",202026,37,1269,1,100,685845,5.39,185.03,"COVID19Cases","","2021-01-15_07-50-56","isoweek","2020-26",TRUE,TRUE,FALSE,FALSE,FALSE
"AG",202027,65,1334,1,100,685845,9.48,194.5,"COVID19Cases","","2021-01-15_07-50-56","isoweek","2020-27",TRUE,TRUE,FALSE,FALSE,FALSE
"AG",202028,57,1391,1,100,685845,8.31,202.82,"COVID19Cases","","2021-01-15_07-50-56","isoweek","2020-28",TRUE,TRUE,FALSE,FALSE,FALSE
"AG",202029,72,1463,1,100,685845,10.5,213.31,"COVID19Cases","","2021-01-15_07-50-56","isoweek","2020-29",TRUE,TRUE,FALSE,FALSE,FALSE
"AG",202030,70,1533,1,100,685845,10.21,223.52,"COVID19Cases","","2021-01-15_07-50-56","isoweek","2020-30",TRUE,TRUE,FALSE,FALSE,FALSE
"AG",202031,77,1610,1,100,685845,11.23,234.75,"COVID19Cases","","2021-01-15_07-50-56","isoweek","2020-31",TRUE,TRUE,FALSE,FALSE,FALSE
"AG",202032,79,1689,1,100,685845,11.52,246.27,"COVID19Cases","","2021-01-15_07-50-56","isoweek","2020-32",TRUE,TRUE,FALSE,FALSE,FALSE
"AG",202033,120,1809,1,100,685845,17.5,263.76,"COVID19Cases","","2021-01-15_07-50-56","isoweek","2020-33",TRUE,TRUE,FALSE,FALSE,FALSE
"AG",202034,134,1943,1,100,685845,19.54,283.3,"COVID19Cases","","2021-01-15_07-50-56","isoweek","2020-34",TRUE,TRUE,FALSE,FALSE,FALSE
"AG",202035,149,2092,1,100,685845,21.73,305.03,"COVID19Cases","","2021-01-15_07-50-56","isoweek","2020-35",TRUE,TRUE,FALSE,FALSE,FALSE
"AG",202036,130,2222,1,100,685845,18.95,323.98,"COVID19Cases","","2021-01-15_07-50-56","isoweek","2020-36",TRUE,TRUE,FALSE,FALSE,FALSE
"AG",202037,133,2355,1,100,685845,19.39,343.37,"COVID19Cases","","2021-01-15_07-50-56","isoweek","2020-37",TRUE,TRUE,FALSE,FALSE,FALSE
"AG",202038,146,2501,1,100,685845,21.29,364.66,"COVID19Cases","","2021-01-15_07-50-56","isoweek","2020-38",TRUE,TRUE,FALSE,FALSE,FALSE
"AG",202039,83,2584,1,100,685845,12.1,376.76,"COVID19Cases","","2021-01-15_07-50-56","isoweek","2020-39",TRUE,TRUE,FALSE,FALSE,FALSE
"AG",202040,106,2690,1,100,685845,15.46,392.22,"COVID19Cases","","2021-01-15_07-50-56","isoweek","2020-40",TRUE,TRUE,TRUE,FALSE,FALSE
"AG",202041,348,3038,1,100,685845,50.74,442.96,"COVID19Cases","","2021-01-15_07-50-56","isoweek","2020-41",TRUE,TRUE,TRUE,FALSE,FALSE
"AG",202042,852,3890,1,100,685845,124.23,567.18,"COVID19Cases","","2021-01-15_07-50-56","isoweek","2020-42",TRUE,TRUE,TRUE,FALSE,FALSE
"AG",202043,1875,5765,1,100,685845,273.39,840.57,"COVID19Cases","","2021-01-15_07-50-56","isoweek","2020-43",TRUE,TRUE,TRUE,FALSE,FALSE
"AG",202044,2548,8313,1,100,685845,371.51,1212.08,"COVID19Cases","","2021-01-15_07-50-56","isoweek","2020-44",TRUE,TRUE,TRUE,FALSE,FALSE
"AG",202045,2423,10736,1,100,685845,353.29,1565.37,"COVID19Cases","","2021-01-15_07-50-56","isoweek","2020-45",TRUE,TRUE,TRUE,FALSE,FALSE
"AG",202046,2060,12796,1,100,685845,300.36,1865.73,"COVID19Cases","","2021-01-15_07-50-56","isoweek","2020-46",TRUE,TRUE,TRUE,FALSE,FALSE
"AG",202047,2135,14931,1,100,685845,311.29,2177.02,"COVID19Cases","","2021-01-15_07-50-56","isoweek","2020-47",TRUE,TRUE,TRUE,FALSE,FALSE
"AG",202048,2174,17105,1,100,685845,316.98,2494,"COVID19Cases","","2021-01-15_07-50-56","isoweek","2020-48",TRUE,TRUE,TRUE,FALSE,FALSE
"AG",202049,2284,19389,1,100,685845,333.02,2827.02,"COVID19Cases","","2021-01-15_07-50-56","isoweek","2020-49",TRUE,TRUE,TRUE,FALSE,FALSE
"AG",202050,2712,22101,1,100,685845,395.42,3222.45,"COVID19Cases","","2021-01-15_07-50-56","isoweek","2020-50",TRUE,TRUE,TRUE,FALSE,FALSE
"AG",202051,2826,24927,1,100,685845,412.05,3634.49,"COVID19Cases","","2021-01-15_07-50-56","isoweek","2020-51",TRUE,TRUE,TRUE,TRUE,FALSE
"AG",202052,2344,27271,1,100,685845,341.77,3976.26,"COVID19Cases","","2021-01-15_07-50-56","isoweek","2020-52",TRUE,TRUE,TRUE,TRUE,FALSE
"AG",202053,2081,29352,1,100,685845,303.42,4279.68,"COVID19Cases","","2021-01-15_07-50-56","isoweek","2020-53",TRUE,TRUE,TRUE,TRUE,TRUE
"AG",202101,1785,31137,1,100,685845,260.26,4539.95,"COVID19Cases","","2021-01-15_07-50-56","isoweek","2021-01",TRUE,TRUE,TRUE,TRUE,TRUE
"AG",202102,859,31996,1,100,685845,125.25,4665.19,"COVID19Cases","","2021-01-15_07-50-56","isoweek","2021-02",FALSE,FALSE,FALSE,FALSE,FALSE
"AI",202009,0,0,NA,NA,16128,0,0,"COVID19Cases","","2021-01-15_07-50-56","isoweek","2020-09",TRUE,FALSE,FALSE,FALSE,FALSE
"AI",202010,0,0,NA,NA,16128,0,0,"COVID19Cases","","2021-01-15_07-50-56","isoweek","2020-10",TRUE,FALSE,FALSE,FALSE,FALSE
"AI",202011,2,2,1,100,16128,12.4,12.4,"COVID19Cases","","2021-01-15_07-50-56","isoweek","2020-11",TRUE,FALSE,FALSE,FALSE,FALSE
"AI",202012,6,8,1,100,16128,37.2,49.6,"COVID19Cases","","2021-01-15_07-50-56","isoweek","2020-12",TRUE,FALSE,FALSE,FALSE,FALSE
"AI",202013,6,14,1,100,16128,37.2,86.81,"COVID19Cases","","2021-01-15_07-50-56","isoweek","2020-13",TRUE,FALSE,FALSE,FALSE,FALSE
"AI",202014,7,21,1,100,16128,43.4,130.21,"COVID19Cases","","2021-01-15_07-50-56","isoweek","2020-14",TRUE,FALSE,FALSE,FALSE,FALSE
"AI",202015,3,24,1,100,16128,18.6,148.81,"COVID19Cases","","2021-01-15_07-50-56","isoweek","2020-15",TRUE,FALSE,FALSE,FALSE,FALSE
"AI",202016,0,24,NA,NA,16128,0,148.81,"COVID19Cases","","2021-01-15_07-50-56","isoweek","2020-16",TRUE,FALSE,FALSE,FALSE,FALSE
"AI",202017,1,25,1,100,16128,6.2,155.01,"COVID19Cases","","2021-01-15_07-50-56","isoweek","2020-17",TRUE,FALSE,FALSE,FALSE,FALSE
"AI",202018,0,25,NA,NA,16128,0,155.01,"COVID19Cases","","2021-01-15_07-50-56","isoweek","2020-18",TRUE,FALSE,FALSE,FALSE,FALSE
"AI",202019,0,25,NA,NA,16128,0,155.01,"COVID19Cases","","2021-01-15_07-50-56","isoweek","2020-19",TRUE,FALSE,FALSE,FALSE,FALSE
"AI",202020,0,25,NA,NA,16128,0,155.01,"COVID19Cases","","2021-01-15_07-50-56","isoweek","2020-20",TRUE,FALSE,FALSE,FALSE,FALSE
"AI",202021,0,25,NA,NA,16128,0,155.01,"COVID19Cases","","2021-01-15_07-50-56","isoweek","2020-21",TRUE,FALSE,FALSE,FALSE,FALSE
"AI",202022,0,25,NA,NA,16128,0,155.01,"COVID19Cases","","2021-01-15_07-50-56","isoweek","2020-22",TRUE,FALSE,FALSE,FALSE,FALSE
"AI",202023,0,25,NA,NA,16128,0,155.01,"COVID19Cases","","2021-01-15_07-50-56","isoweek","2020-23",TRUE,FALSE,FALSE,FALSE,FALSE
"AI",202024,0,25,NA,NA,16128,0,155.01,"COVID19Cases","","2021-01-15_07-50-56","isoweek","2020-24",TRUE,TRUE,FALSE,FALSE,FALSE
"AI",202025,0,25,NA,NA,16128,0,155.01,"COVID19Cases","","2021-01-15_07-50-56","isoweek","2020-25",TRUE,TRUE,FALSE,FALSE,FALSE
"AI",202026,0,25,NA,NA,16128,0,155.01,"COVID19Cases","","2021-01-15_07-50-56","isoweek","2020-26",TRUE,TRUE,FALSE,FALSE,FALSE
"AI",202027,0,25,NA,NA,16128,0,155.01,"COVID19Cases","","2021-01-15_07-50-56","isoweek","2020-27",TRUE,TRUE,FALSE,FALSE,FALSE
