"geoRegion","datum","entries","sumTotal","freq","prct","pop","inz_entries","inzsumTotal","type","type_variant","version","datum_unit","datum_dboardformated","timeframe_all","timeframe_phase2","timeframe_phase2b","timeframe_28d","timeframe_14d"
"SG",202033,3,137,1,100,510734,0.59,26.82,"COVID19Hosp","","2021-01-15_07-50-56","isoweek","2020-33",TRUE,TRUE,FALSE,FALSE,FALSE
"SG",202034,3,140,1,100,510734,0.59,27.41,"COVID19Hosp","","2021-01-15_07-50-56","isoweek","2020-34",TRUE,TRUE,FALSE,FALSE,FALSE
"SG",202035,3,143,1,100,510734,0.59,28,"COVID19Hosp","","2021-01-15_07-50-56","isoweek","2020-35",TRUE,TRUE,FALSE,FALSE,FALSE
"SG",202036,6,149,1,100,510734,1.17,29.17,"COVID19Hosp","","2021-01-15_07-50-56","isoweek","2020-36",TRUE,TRUE,FALSE,FALSE,FALSE
"SG",202037,3,152,1,100,510734,0.59,29.76,"COVID19Hosp","","2021-01-15_07-50-56","isoweek","2020-37",TRUE,TRUE,FALSE,FALSE,FALSE
"SG",202038,3,155,1,100,510734,0.59,30.35,"COVID19Hosp","","2021-01-15_07-50-56","isoweek","2020-38",TRUE,TRUE,FALSE,FALSE,FALSE
"SG",202039,5,160,1,100,510734,0.98,31.33,"COVID19Hosp","","2021-01-15_07-50-56","isoweek","2020-39",TRUE,TRUE,FALSE,FALSE,FALSE
"SG",202040,3,163,1,100,510734,0.59,31.91,"COVID19Hosp","","2021-01-15_07-50-56","isoweek","2020-40",TRUE,TRUE,TRUE,FALSE,FALSE
"SG",202041,23,186,1,100,510734,4.5,36.42,"COVID19Hosp","","2021-01-15_07-50-56","isoweek","2020-41",TRUE,TRUE,TRUE,FALSE,FALSE
"SG",202042,50,236,1,100,510734,9.79,46.21,"COVID19Hosp","","2021-01-15_07-50-56","isoweek","2020-42",TRUE,TRUE,TRUE,FALSE,FALSE
"SG",202043,82,318,1,100,510734,16.06,62.26,"COVID19Hosp","","2021-01-15_07-50-56","isoweek","2020-43",TRUE,TRUE,TRUE,FALSE,FALSE
"SG",202044,71,389,1,100,510734,13.9,76.16,"COVID19Hosp","","2021-01-15_07-50-56","isoweek","2020-44",TRUE,TRUE,TRUE,FALSE,FALSE
"SG",202045,96,485,1,100,510734,18.8,94.96,"COVID19Hosp","","2021-01-15_07-50-56","isoweek","2020-45",TRUE,TRUE,TRUE,FALSE,FALSE
"SG",202046,83,568,1,100,510734,16.25,111.21,"COVID19Hosp","","2021-01-15_07-50-56","isoweek","2020-46",TRUE,TRUE,TRUE,FALSE,FALSE
"SG",202047,79,647,1,100,510734,15.47,126.68,"COVID19Hosp","","2021-01-15_07-50-56","isoweek","2020-47",TRUE,TRUE,TRUE,FALSE,FALSE
"SG",202048,84,731,1,100,510734,16.45,143.13,"COVID19Hosp","","2021-01-15_07-50-56","isoweek","2020-48",TRUE,TRUE,TRUE,FALSE,FALSE
"SG",202049,99,830,1,100,510734,19.38,162.51,"COVID19Hosp","","2021-01-15_07-50-56","isoweek","2020-49",TRUE,TRUE,TRUE,FALSE,FALSE
"SG",202050,93,923,1,100,510734,18.21,180.72,"COVID19Hosp","","2021-01-15_07-50-56","isoweek","2020-50",TRUE,TRUE,TRUE,FALSE,FALSE
"SG",202051,79,1002,1,100,510734,15.47,196.19,"COVID19Hosp","","2021-01-15_07-50-56","isoweek","2020-51",TRUE,TRUE,TRUE,TRUE,FALSE
"SG",202052,86,1088,1,100,510734,16.84,213.03,"COVID19Hosp","","2021-01-15_07-50-56","isoweek","2020-52",TRUE,TRUE,TRUE,TRUE,FALSE
"SG",202053,72,1160,1,100,510734,14.1,227.12,"COVID19Hosp","","2021-01-15_07-50-56","isoweek","2020-53",TRUE,TRUE,TRUE,TRUE,TRUE
"SG",202101,43,1203,1,100,510734,8.42,235.54,"COVID19Hosp","","2021-01-15_07-50-56","isoweek","2021-01",TRUE,TRUE,TRUE,TRUE,TRUE
"SG",202102,20,1223,1,100,510734,3.92,239.46,"COVID19Hosp","","2021-01-15_07-50-56","isoweek","2021-02",FALSE,FALSE,FALSE,FALSE,FALSE
"SH",202009,0,0,NA,NA,82348,0,0,"COVID19Hosp","","2021-01-15_07-50-56","isoweek","2020-09",TRUE,FALSE,FALSE,FALSE,FALSE
"SH",202010,0,0,NA,NA,82348,0,0,"COVID19Hosp","","2021-01-15_07-50-56","isoweek","2020-10",TRUE,FALSE,FALSE,FALSE,FALSE
"SH",202011,0,0,NA,NA,82348,0,0,"COVID19Hosp","","2021-01-15_07-50-56","isoweek","2020-11",TRUE,FALSE,FALSE,FALSE,FALSE
"SH",202012,3,3,1,100,82348,3.64,3.64,"COVID19Hosp","","2021-01-15_07-50-56","isoweek","2020-12",TRUE,FALSE,FALSE,FALSE,FALSE
"SH",202013,5,8,1,100,82348,6.07,9.71,"COVID19Hosp","","2021-01-15_07-50-56","isoweek","2020-13",TRUE,FALSE,FALSE,FALSE,FALSE
"SH",202014,2,10,1,100,82348,2.43,12.14,"COVID19Hosp","","2021-01-15_07-50-56","isoweek","2020-14",TRUE,FALSE,FALSE,FALSE,FALSE
"SH",202015,0,10,NA,NA,82348,0,12.14,"COVID19Hosp","","2021-01-15_07-50-56","isoweek","2020-15",TRUE,FALSE,FALSE,FALSE,FALSE
"SH",202016,0,10,NA,NA,82348,0,12.14,"COVID19Hosp","","2021-01-15_07-50-56","isoweek","2020-16",TRUE,FALSE,FALSE,FALSE,FALSE
"SH",202017,2,12,1,100,82348,2.43,14.57,"COVID19Hosp","","2021-01-15_07-50-56","isoweek","2020-17",TRUE,FALSE,FALSE,FALSE,FALSE
"SH",202018,0,12,NA,NA,82348,0,14.57,"COVID19Hosp","","2021-01-15_07-50-56","isoweek","2020-18",TRUE,FALSE,FALSE,FALSE,FALSE
"SH",202019,0,12,NA,NA,82348,0,14.57,"COVID19Hosp","","2021-01-15_07-50-56","isoweek","2020-19",TRUE,FALSE,FALSE,FALSE,FALSE
"SH",202020,0,12,NA,NA,82348,0,14.57,"COVID19Hosp","","2021-01-15_07-50-56","isoweek","2020-20",TRUE,FALSE,FALSE,FALSE,FALSE
"SH",202021,0,12,NA,NA,82348,0,14.57,"COVID19Hosp","","2021-01-15_07-50-56","isoweek","2020-21",TRUE,FALSE,FALSE,FALSE,FALSE
"SH",202022,1,13,1,100,82348,1.21,15.79,"COVID19Hosp","","2021-01-15_07-50-56","isoweek","2020-22",TRUE,FALSE,FALSE,FALSE,FALSE
"SH",202023,0,13,NA,NA,82348,0,15.79,"COVID19Hosp","","2021-01-15_07-50-56","isoweek","2020-23",TRUE,FALSE,FALSE,FALSE,FALSE
"SH",202024,0,13,NA,NA,82348,0,15.79,"COVID19Hosp","","2021-01-15_07-50-56","isoweek","2020-24",TRUE,TRUE,FALSE,FALSE,FALSE
"SH",202025,0,13,NA,NA,82348,0,15.79,"COVID19Hosp","","2021-01-15_07-50-56","isoweek","2020-25",TRUE,TRUE,FALSE,FALSE,FALSE
"SH",202026,0,13,NA,NA,82348,0,15.79,"COVID19Hosp","","2021-01-15_07-50-56","isoweek","2020-26",TRUE,TRUE,FALSE,FALSE,FALSE
"SH",202027,0,13,NA,NA,82348,0,15.79,"COVID19Hosp","","2021-01-15_07-50-56","isoweek","2020-27",TRUE,TRUE,FALSE,FALSE,FALSE
"SH",202028,1,14,1,100,82348,1.21,17,"COVID19Hosp","","2021-01-15_07-50-56","isoweek","2020-28",TRUE,TRUE,FALSE,FALSE,FALSE
"SH",202029,0,14,NA,NA,82348,0,17,"COVID19Hosp","","2021-01-15_07-50-56","isoweek","2020-29",TRUE,TRUE,FALSE,FALSE,FALSE
"SH",202030,1,15,1,100,82348,1.21,18.22,"COVID19Hosp","","2021-01-15_07-50-56","isoweek","2020-30",TRUE,TRUE,FALSE,FALSE,FALSE
"SH",202031,0,15,NA,NA,82348,0,18.22,"COVID19Hosp","","2021-01-15_07-50-56","isoweek","2020-31",TRUE,TRUE,FALSE,FALSE,FALSE
"SH",202032,1,16,1,100,82348,1.21,19.43,"COVID19Hosp","","2021-01-15_07-50-56","isoweek","2020-32",TRUE,TRUE,FALSE,FALSE,FALSE
"SH",202033,1,17,1,100,82348,1.21,20.64,"COVID19Hosp","","2021-01-15_07-50-56","isoweek","2020-33",TRUE,TRUE,FALSE,FALSE,FALSE
"SH",202034,0,17,NA,NA,82348,0,20.64,"COVID19Hosp","","2021-01-15_07-50-56","isoweek","2020-34",TRUE,TRUE,FALSE,FALSE,FALSE
"SH",202035,1,18,1,100,82348,1.21,21.86,"COVID19Hosp","","2021-01-15_07-50-56","isoweek","2020-35",TRUE,TRUE,FALSE,FALSE,FALSE
"SH",202036,0,18,NA,NA,82348,0,21.86,"COVID19Hosp","","2021-01-15_07-50-56","isoweek","2020-36",TRUE,TRUE,FALSE,FALSE,FALSE
"SH",202037,1,19,1,100,82348,1.21,23.07,"COVID19Hosp","","2021-01-15_07-50-56","isoweek","2020-37",TRUE,TRUE,FALSE,FALSE,FALSE
"SH",202038,0,19,NA,NA,82348,0,23.07,"COVID19Hosp","","2021-01-15_07-50-56","isoweek","2020-38",TRUE,TRUE,FALSE,FALSE,FALSE
"SH",202039,0,19,NA,NA,82348,0,23.07,"COVID19Hosp","","2021-01-15_07-50-56","isoweek","2020-39",TRUE,TRUE,FALSE,FALSE,FALSE
"SH",202040,2,21,1,100,82348,2.43,25.5,"COVID19Hosp","","2021-01-15_07-50-56","isoweek","2020-40",TRUE,TRUE,TRUE,FALSE,FALSE
"SH",202041,2,23,1,100,82348,2.43,27.93,"COVID19Hosp","","2021-01-15_07-50-56","isoweek","2020-41",TRUE,TRUE,TRUE,FALSE,FALSE
"SH",202042,3,26,1,100,82348,3.64,31.57,"COVID19Hosp","","2021-01-15_07-50-56","isoweek","2020-42",TRUE,TRUE,TRUE,FALSE,FALSE
"SH",202043,9,35,1,100,82348,10.93,42.5,"COVID19Hosp","","2021-01-15_07-50-56","isoweek","2020-43",TRUE,TRUE,TRUE,FALSE,FALSE
"SH",202044,8,43,1,100,82348,9.71,52.22,"COVID19Hosp","","2021-01-15_07-50-56","isoweek","2020-44",TRUE,TRUE,TRUE,FALSE,FALSE
"SH",202045,9,52,1,100,82348,10.93,63.15,"COVID19Hosp","","2021-01-15_07-50-56","isoweek","2020-45",TRUE,TRUE,TRUE,FALSE,FALSE
"SH",202046,6,58,1,100,82348,7.29,70.43,"COVID19Hosp","","2021-01-15_07-50-56","isoweek","2020-46",TRUE,TRUE,TRUE,FALSE,FALSE
"SH",202047,15,73,1,100,82348,18.22,88.65,"COVID19Hosp","","2021-01-15_07-50-56","isoweek","2020-47",TRUE,TRUE,TRUE,FALSE,FALSE
"SH",202048,16,89,1,100,82348,19.43,108.08,"COVID19Hosp","","2021-01-15_07-50-56","isoweek","2020-48",TRUE,TRUE,TRUE,FALSE,FALSE
"SH",202049,19,108,1,100,82348,23.07,131.15,"COVID19Hosp","","2021-01-15_07-50-56","isoweek","2020-49",TRUE,TRUE,TRUE,FALSE,FALSE
"SH",202050,10,118,1,100,82348,12.14,143.29,"COVID19Hosp","","2021-01-15_07-50-56","isoweek","2020-50",TRUE,TRUE,TRUE,FALSE,FALSE
"SH",202051,7,125,1,100,82348,8.5,151.79,"COVID19Hosp","","2021-01-15_07-50-56","isoweek","2020-51",TRUE,TRUE,TRUE,TRUE,FALSE
"SH",202052,15,140,1,100,82348,18.22,170.01,"COVID19Hosp","","2021-01-15_07-50-56","isoweek","2020-52",TRUE,TRUE,TRUE,TRUE,FALSE
"SH",202053,6,146,1,100,82348,7.29,177.3,"COVID19Hosp","","2021-01-15_07-50-56","isoweek","2020-53",TRUE,TRUE,TRUE,TRUE,TRUE
"SH",202101,3,149,1,100,82348,3.64,180.94,"COVID19Hosp","","2021-01-15_07-50-56","isoweek","2021-01",TRUE,TRUE,TRUE,TRUE,TRUE
"SH",202102,0,149,NA,NA,82348,0,180.94,"COVID19Hosp","","2021-01-15_07-50-56","isoweek","2021-02",FALSE,FALSE,FALSE,FALSE,FALSE
"SO",202009,0,0,NA,NA,275247,0,0,"COVID19Hosp","","2021-01-15_07-50-56","isoweek","2020-09",TRUE,FALSE,FALSE,FALSE,FALSE
"SO",202010,0,0,NA,NA,275247,0,0,"COVID19Hosp","","2021-01-15_07-50-56","isoweek","2020-10",TRUE,FALSE,FALSE,FALSE,FALSE
"SO",202011,3,3,1,100,275247,1.09,1.09,"COVID19Hosp","","2021-01-15_07-50-56","isoweek","2020-11",TRUE,FALSE,FALSE,FALSE,FALSE
"SO",202012,20,23,1,100,275247,7.27,8.36,"COVID19Hosp","","2021-01-15_07-50-56","isoweek","2020-12",TRUE,FALSE,FALSE,FALSE,FALSE
"SO",202013,24,47,1,100,275247,8.72,17.08,"COVID19Hosp","","2021-01-15_07-50-56","isoweek","2020-13",TRUE,FALSE,FALSE,FALSE,FALSE
"SO",202014,7,54,1,100,275247,2.54,19.62,"COVID19Hosp","","2021-01-15_07-50-56","isoweek","2020-14",TRUE,FALSE,FALSE,FALSE,FALSE
"SO",202015,7,61,1,100,275247,2.54,22.16,"COVID19Hosp","","2021-01-15_07-50-56","isoweek","2020-15",TRUE,FALSE,FALSE,FALSE,FALSE
"SO",202016,10,71,1,100,275247,3.63,25.8,"COVID19Hosp","","2021-01-15_07-50-56","isoweek","2020-16",TRUE,FALSE,FALSE,FALSE,FALSE
"SO",202017,4,75,1,100,275247,1.45,27.25,"COVID19Hosp","","2021-01-15_07-50-56","isoweek","2020-17",TRUE,FALSE,FALSE,FALSE,FALSE
"SO",202018,2,77,1,100,275247,0.73,27.97,"COVID19Hosp","","2021-01-15_07-50-56","isoweek","2020-18",TRUE,FALSE,FALSE,FALSE,FALSE
"SO",202019,3,80,1,100,275247,1.09,29.06,"COVID19Hosp","","2021-01-15_07-50-56","isoweek","2020-19",TRUE,FALSE,FALSE,FALSE,FALSE
"SO",202020,1,81,1,100,275247,0.36,29.43,"COVID19Hosp","","2021-01-15_07-50-56","isoweek","2020-20",TRUE,FALSE,FALSE,FALSE,FALSE
"SO",202021,0,81,NA,NA,275247,0,29.43,"COVID19Hosp","","2021-01-15_07-50-56","isoweek","2020-21",TRUE,FALSE,FALSE,FALSE,FALSE
"SO",202022,0,81,NA,NA,275247,0,29.43,"COVID19Hosp","","2021-01-15_07-50-56","isoweek","2020-22",TRUE,FALSE,FALSE,FALSE,FALSE
"SO",202023,0,81,NA,NA,275247,0,29.43,"COVID19Hosp","","2021-01-15_07-50-56","isoweek","2020-23",TRUE,FALSE,FALSE,FALSE,FALSE
"SO",202024,0,81,NA,NA,275247,0,29.43,"COVID19Hosp","","2021-01-15_07-50-56","isoweek","2020-24",TRUE,TRUE,FALSE,FALSE,FALSE
"SO",202025,1,82,1,100,275247,0.36,29.79,"COVID19Hosp","","2021-01-15_07-50-56","isoweek","2020-25",TRUE,TRUE,FALSE,FALSE,FALSE
"SO",202026,0,82,NA,NA,275247,0,29.79,"COVID19Hosp","","2021-01-15_07-50-56","isoweek","2020-26",TRUE,TRUE,FALSE,FALSE,FALSE
"SO",202027,1,83,1,100,275247,0.36,30.15,"COVID19Hosp","","2021-01-15_07-50-56","isoweek","2020-27",TRUE,TRUE,FALSE,FALSE,FALSE
"SO",202028,5,88,1,100,275247,1.82,31.97,"COVID19Hosp","","2021-01-15_07-50-56","isoweek","2020-28",TRUE,TRUE,FALSE,FALSE,FALSE
"SO",202029,2,90,1,100,275247,0.73,32.7,"COVID19Hosp","","2021-01-15_07-50-56","isoweek","2020-29",TRUE,TRUE,FALSE,FALSE,FALSE
"SO",202030,1,91,1,100,275247,0.36,33.06,"COVID19Hosp","","2021-01-15_07-50-56","isoweek","2020-30",TRUE,TRUE,FALSE,FALSE,FALSE
"SO",202031,1,92,1,100,275247,0.36,33.42,"COVID19Hosp","","2021-01-15_07-50-56","isoweek","2020-31",TRUE,TRUE,FALSE,FALSE,FALSE
"SO",202032,2,94,1,100,275247,0.73,34.15,"COVID19Hosp","","2021-01-15_07-50-56","isoweek","2020-32",TRUE,TRUE,FALSE,FALSE,FALSE
"SO",202033,0,94,NA,NA,275247,0,34.15,"COVID19Hosp","","2021-01-15_07-50-56","isoweek","2020-33",TRUE,TRUE,FALSE,FALSE,FALSE
"SO",202034,4,98,1,100,275247,1.45,35.6,"COVID19Hosp","","2021-01-15_07-50-56","isoweek","2020-34",TRUE,TRUE,FALSE,FALSE,FALSE
"SO",202035,1,99,1,100,275247,0.36,35.97,"COVID19Hosp","","2021-01-15_07-50-56","isoweek","2020-35",TRUE,TRUE,FALSE,FALSE,FALSE
"SO",202036,0,99,NA,NA,275247,0,35.97,"COVID19Hosp","","2021-01-15_07-50-56","isoweek","2020-36",TRUE,TRUE,FALSE,FALSE,FALSE
"SO",202037,0,99,NA,NA,275247,0,35.97,"COVID19Hosp","","2021-01-15_07-50-56","isoweek","2020-37",TRUE,TRUE,FALSE,FALSE,FALSE
"SO",202038,5,104,1,100,275247,1.82,37.78,"COVID19Hosp","","2021-01-15_07-50-56","isoweek","2020-38",TRUE,TRUE,FALSE,FALSE,FALSE
"SO",202039,5,109,1,100,275247,1.82,39.6,"COVID19Hosp","","2021-01-15_07-50-56","isoweek","2020-39",TRUE,TRUE,FALSE,FALSE,FALSE
"SO",202040,4,113,1,100,275247,1.45,41.05,"COVID19Hosp","","2021-01-15_07-50-56","isoweek","2020-40",TRUE,TRUE,TRUE,FALSE,FALSE
"SO",202041,6,119,1,100,275247,2.18,43.23,"COVID19Hosp","","2021-01-15_07-50-56","isoweek","2020-41",TRUE,TRUE,TRUE,FALSE,FALSE
"SO",202042,5,124,1,100,275247,1.82,45.05,"COVID19Hosp","","2021-01-15_07-50-56","isoweek","2020-42",TRUE,TRUE,TRUE,FALSE,FALSE
"SO",202043,27,151,1,100,275247,9.81,54.86,"COVID19Hosp","","2021-01-15_07-50-56","isoweek","2020-43",TRUE,TRUE,TRUE,FALSE,FALSE
"SO",202044,52,203,1,100,275247,18.89,73.75,"COVID19Hosp","","2021-01-15_07-50-56","isoweek","2020-44",TRUE,TRUE,TRUE,FALSE,FALSE
"SO",202045,54,257,1,100,275247,19.62,93.37,"COVID19Hosp","","2021-01-15_07-50-56","isoweek","2020-45",TRUE,TRUE,TRUE,FALSE,FALSE
"SO",202046,46,303,1,100,275247,16.71,110.08,"COVID19Hosp","","2021-01-15_07-50-56","isoweek","2020-46",TRUE,TRUE,TRUE,FALSE,FALSE
"SO",202047,46,349,1,100,275247,16.71,126.8,"COVID19Hosp","","2021-01-15_07-50-56","isoweek","2020-47",TRUE,TRUE,TRUE,FALSE,FALSE
"SO",202048,57,406,1,100,275247,20.71,147.5,"COVID19Hosp","","2021-01-15_07-50-56","isoweek","2020-48",TRUE,TRUE,TRUE,FALSE,FALSE
"SO",202049,54,460,1,100,275247,19.62,167.12,"COVID19Hosp","","2021-01-15_07-50-56","isoweek","2020-49",TRUE,TRUE,TRUE,FALSE,FALSE
"SO",202050,67,527,1,100,275247,24.34,191.46,"COVID19Hosp","","2021-01-15_07-50-56","isoweek","2020-50",TRUE,TRUE,TRUE,FALSE,FALSE
"SO",202051,60,587,1,100,275247,21.8,213.26,"COVID19Hosp","","2021-01-15_07-50-56","isoweek","2020-51",TRUE,TRUE,TRUE,TRUE,FALSE
"SO",202052,58,645,1,100,275247,21.07,234.33,"COVID19Hosp","","2021-01-15_07-50-56","isoweek","2020-52",TRUE,TRUE,TRUE,TRUE,FALSE
"SO",202053,48,693,1,100,275247,17.44,251.77,"COVID19Hosp","","2021-01-15_07-50-56","isoweek","2020-53",TRUE,TRUE,TRUE,TRUE,TRUE
"SO",202101,43,736,1,100,275247,15.62,267.4,"COVID19Hosp","","2021-01-15_07-50-56","isoweek","2021-01",TRUE,TRUE,TRUE,TRUE,TRUE
"SO",202102,10,746,1,100,275247,3.63,271.03,"COVID19Hosp","","2021-01-15_07-50-56","isoweek","2021-02",FALSE,FALSE,FALSE,FALSE,FALSE
"SZ",202009,1,1,1,100,160480,0.62,0.62,"COVID19Hosp","","2021-01-15_07-50-56","isoweek","2020-09",TRUE,FALSE,FALSE,FALSE,FALSE
"SZ",202010,0,1,NA,NA,160480,0,0.62,"COVID19Hosp","","2021-01-15_07-50-56","isoweek","2020-10",TRUE,FALSE,FALSE,FALSE,FALSE
"SZ",202011,1,2,1,100,160480,0.62,1.25,"COVID19Hosp","","2021-01-15_07-50-56","isoweek","2020-11",TRUE,FALSE,FALSE,FALSE,FALSE
"SZ",202012,5,7,1,100,160480,3.12,4.36,"COVID19Hosp","","2021-01-15_07-50-56","isoweek","2020-12",TRUE,FALSE,FALSE,FALSE,FALSE
"SZ",202013,10,17,1,100,160480,6.23,10.59,"COVID19Hosp","","2021-01-15_07-50-56","isoweek","2020-13",TRUE,FALSE,FALSE,FALSE,FALSE
"SZ",202014,4,21,1,100,160480,2.49,13.09,"COVID19Hosp","","2021-01-15_07-50-56","isoweek","2020-14",TRUE,FALSE,FALSE,FALSE,FALSE
"SZ",202015,9,30,1,100,160480,5.61,18.69,"COVID19Hosp","","2021-01-15_07-50-56","isoweek","2020-15",TRUE,FALSE,FALSE,FALSE,FALSE
"SZ",202016,6,36,1,100,160480,3.74,22.43,"COVID19Hosp","","2021-01-15_07-50-56","isoweek","2020-16",TRUE,FALSE,FALSE,FALSE,FALSE
"SZ",202017,2,38,1,100,160480,1.25,23.68,"COVID19Hosp","","2021-01-15_07-50-56","isoweek","2020-17",TRUE,FALSE,FALSE,FALSE,FALSE
"SZ",202018,1,39,1,100,160480,0.62,24.3,"COVID19Hosp","","2021-01-15_07-50-56","isoweek","2020-18",TRUE,FALSE,FALSE,FALSE,FALSE
"SZ",202019,0,39,NA,NA,160480,0,24.3,"COVID19Hosp","","2021-01-15_07-50-56","isoweek","2020-19",TRUE,FALSE,FALSE,FALSE,FALSE
"SZ",202020,0,39,NA,NA,160480,0,24.3,"COVID19Hosp","","2021-01-15_07-50-56","isoweek","2020-20",TRUE,FALSE,FALSE,FALSE,FALSE
"SZ",202021,0,39,NA,NA,160480,0,24.3,"COVID19Hosp","","2021-01-15_07-50-56","isoweek","2020-21",TRUE,FALSE,FALSE,FALSE,FALSE
"SZ",202022,0,39,NA,NA,160480,0,24.3,"COVID19Hosp","","2021-01-15_07-50-56","isoweek","2020-22",TRUE,FALSE,FALSE,FALSE,FALSE
"SZ",202023,0,39,NA,NA,160480,0,24.3,"COVID19Hosp","","2021-01-15_07-50-56","isoweek","2020-23",TRUE,FALSE,FALSE,FALSE,FALSE
"SZ",202024,0,39,NA,NA,160480,0,24.3,"COVID19Hosp","","2021-01-15_07-50-56","isoweek","2020-24",TRUE,TRUE,FALSE,FALSE,FALSE
"SZ",202025,0,39,NA,NA,160480,0,24.3,"COVID19Hosp","","2021-01-15_07-50-56","isoweek","2020-25",TRUE,TRUE,FALSE,FALSE,FALSE
"SZ",202026,0,39,NA,NA,160480,0,24.3,"COVID19Hosp","","2021-01-15_07-50-56","isoweek","2020-26",TRUE,TRUE,FALSE,FALSE,FALSE
"SZ",202027,1,40,1,100,160480,0.62,24.93,"COVID19Hosp","","2021-01-15_07-50-56","isoweek","2020-27",TRUE,TRUE,FALSE,FALSE,FALSE
"SZ",202028,2,42,1,100,160480,1.25,26.17,"COVID19Hosp","","2021-01-15_07-50-56","isoweek","2020-28",TRUE,TRUE,FALSE,FALSE,FALSE
"SZ",202029,1,43,1,100,160480,0.62,26.79,"COVID19Hosp","","2021-01-15_07-50-56","isoweek","2020-29",TRUE,TRUE,FALSE,FALSE,FALSE
"SZ",202030,1,44,1,100,160480,0.62,27.42,"COVID19Hosp","","2021-01-15_07-50-56","isoweek","2020-30",TRUE,TRUE,FALSE,FALSE,FALSE
"SZ",202031,2,46,1,100,160480,1.25,28.66,"COVID19Hosp","","2021-01-15_07-50-56","isoweek","2020-31",TRUE,TRUE,FALSE,FALSE,FALSE
"SZ",202032,4,50,1,100,160480,2.49,31.16,"COVID19Hosp","","2021-01-15_07-50-56","isoweek","2020-32",TRUE,TRUE,FALSE,FALSE,FALSE
"SZ",202033,1,51,1,100,160480,0.62,31.78,"COVID19Hosp","","2021-01-15_07-50-56","isoweek","2020-33",TRUE,TRUE,FALSE,FALSE,FALSE
"SZ",202034,2,53,1,100,160480,1.25,33.03,"COVID19Hosp","","2021-01-15_07-50-56","isoweek","2020-34",TRUE,TRUE,FALSE,FALSE,FALSE
"SZ",202035,0,53,NA,NA,160480,0,33.03,"COVID19Hosp","","2021-01-15_07-50-56","isoweek","2020-35",TRUE,TRUE,FALSE,FALSE,FALSE
"SZ",202036,2,55,1,100,160480,1.25,34.27,"COVID19Hosp","","2021-01-15_07-50-56","isoweek","2020-36",TRUE,TRUE,FALSE,FALSE,FALSE
"SZ",202037,1,56,1,100,160480,0.62,34.9,"COVID19Hosp","","2021-01-15_07-50-56","isoweek","2020-37",TRUE,TRUE,FALSE,FALSE,FALSE
"SZ",202038,1,57,1,100,160480,0.62,35.52,"COVID19Hosp","","2021-01-15_07-50-56","isoweek","2020-38",TRUE,TRUE,FALSE,FALSE,FALSE
"SZ",202039,1,58,1,100,160480,0.62,36.14,"COVID19Hosp","","2021-01-15_07-50-56","isoweek","2020-39",TRUE,TRUE,FALSE,FALSE,FALSE
"SZ",202040,6,64,1,100,160480,3.74,39.88,"COVID19Hosp","","2021-01-15_07-50-56","isoweek","2020-40",TRUE,TRUE,TRUE,FALSE,FALSE
"SZ",202041,15,79,1,100,160480,9.35,49.23,"COVID19Hosp","","2021-01-15_07-50-56","isoweek","2020-41",TRUE,TRUE,TRUE,FALSE,FALSE
"SZ",202042,32,111,1,100,160480,19.94,69.17,"COVID19Hosp","","2021-01-15_07-50-56","isoweek","2020-42",TRUE,TRUE,TRUE,FALSE,FALSE
"SZ",202043,35,146,1,100,160480,21.81,90.98,"COVID19Hosp","","2021-01-15_07-50-56","isoweek","2020-43",TRUE,TRUE,TRUE,FALSE,FALSE
"SZ",202044,56,202,1,100,160480,34.9,125.87,"COVID19Hosp","","2021-01-15_07-50-56","isoweek","2020-44",TRUE,TRUE,TRUE,FALSE,FALSE
"SZ",202045,41,243,1,100,160480,25.55,151.42,"COVID19Hosp","","2021-01-15_07-50-56","isoweek","2020-45",TRUE,TRUE,TRUE,FALSE,FALSE
"SZ",202046,20,263,1,100,160480,12.46,163.88,"COVID19Hosp","","2021-01-15_07-50-56","isoweek","2020-46",TRUE,TRUE,TRUE,FALSE,FALSE
"SZ",202047,24,287,1,100,160480,14.96,178.84,"COVID19Hosp","","2021-01-15_07-50-56","isoweek","2020-47",TRUE,TRUE,TRUE,FALSE,FALSE
"SZ",202048,11,298,1,100,160480,6.85,185.69,"COVID19Hosp","","2021-01-15_07-50-56","isoweek","2020-48",TRUE,TRUE,TRUE,FALSE,FALSE
"SZ",202049,25,323,1,100,160480,15.58,201.27,"COVID19Hosp","","2021-01-15_07-50-56","isoweek","2020-49",TRUE,TRUE,TRUE,FALSE,FALSE
"SZ",202050,26,349,1,100,160480,16.2,217.47,"COVID19Hosp","","2021-01-15_07-50-56","isoweek","2020-50",TRUE,TRUE,TRUE,FALSE,FALSE
"SZ",202051,36,385,1,100,160480,22.43,239.91,"COVID19Hosp","","2021-01-15_07-50-56","isoweek","2020-51",TRUE,TRUE,TRUE,TRUE,FALSE
"SZ",202052,36,421,1,100,160480,22.43,262.34,"COVID19Hosp","","2021-01-15_07-50-56","isoweek","2020-52",TRUE,TRUE,TRUE,TRUE,FALSE
"SZ",202053,28,449,1,100,160480,17.45,279.79,"COVID19Hosp","","2021-01-15_07-50-56","isoweek","2020-53",TRUE,TRUE,TRUE,TRUE,TRUE
"SZ",202101,19,468,1,100,160480,11.84,291.63,"COVID19Hosp","","2021-01-15_07-50-56","isoweek","2021-01",TRUE,TRUE,TRUE,TRUE,TRUE
