"geoRegion","datum","entries","sumTotal","timeframe_7d","offset_last7d","sumTotal_last7d","timeframe_14d","offset_last14d","sumTotal_last14d","timeframe_28d","offset_last28d","sumTotal_last28d","timeframe_phase2","offset_Phase2","sumTotal_Phase2","timeframe_phase2b","offset_Phase2b","sumTotal_Phase2b","sum7d","sum14d","mean7d","mean14d","timeframe_all","entries_diff_last_age","pop","inz_entries","inzmean7d","inzmean14d","inzsumTotal","inzsumTotal_last7d","inzsumTotal_last14d","inzsumTotal_last28d","inzsumTotal_Phase2","inzsumTotal_Phase2b","inzsum7d","inzsum14d","sumdelta7d","inzdelta7d","type","type_variant","version","datum_unit","entries_letzter_stand","entries_neu_gemeldet","entries_diff_last"
"CHFL",2020-09-18,23,4760,FALSE,20100,0,FALSE,19219,0,FALSE,17184,0,TRUE,4022,738,FALSE,4894,0,105,198,16.57,15.07,TRUE,1,8644780,0.27,0.19,0.17,55.06,NA,NA,NA,8.54,NA,1.21,2.29,7,0.0800000000000001,"COVID19Hosp","","2021-01-15_07-50-56","day",23,0,139
"CHFL",2020-09-19,12,4772,FALSE,20100,0,FALSE,19219,0,FALSE,17184,0,TRUE,4022,750,FALSE,4894,0,104,201,16.57,14.71,TRUE,1,8644780,0.14,0.19,0.17,55.2,NA,NA,NA,8.68,NA,1.2,2.33,-1,-0.01,"COVID19Hosp","","2021-01-15_07-50-56","day",12,0,139
"CHFL",2020-09-20,12,4784,FALSE,20100,0,FALSE,19219,0,FALSE,17184,0,TRUE,4022,762,FALSE,4894,0,104,205,15.86,15.29,TRUE,1,8644780,0.14,0.18,0.18,55.34,NA,NA,NA,8.81,NA,1.2,2.37,0,0,"COVID19Hosp","","2021-01-15_07-50-56","day",12,0,139
"CHFL",2020-09-21,22,4806,FALSE,20100,0,FALSE,19219,0,FALSE,17184,0,TRUE,4022,784,FALSE,4894,0,116,213,16.43,16,TRUE,1,8644780,0.25,0.19,0.19,55.59,NA,NA,NA,9.07,NA,1.34,2.46,12,0.14,"COVID19Hosp","","2021-01-15_07-50-56","day",22,0,139
"CHFL",2020-09-22,10,4816,FALSE,20100,0,FALSE,19219,0,FALSE,17184,0,TRUE,4022,794,FALSE,4894,0,116,215,15.14,17.29,TRUE,1,8644780,0.12,0.18,0.2,55.71,NA,NA,NA,9.18,NA,1.34,2.49,0,0,"COVID19Hosp","","2021-01-15_07-50-56","day",10,0,139
"CHFL",2020-09-23,17,4833,FALSE,20100,0,FALSE,19219,0,FALSE,17184,0,TRUE,4022,811,FALSE,4894,0,111,217,14.57,17.43,TRUE,1,8644780,0.2,0.17,0.2,55.91,NA,NA,NA,9.38,NA,1.28,2.51,-5,-0.0600000000000001,"COVID19Hosp","","2021-01-15_07-50-56","day",17,0,139
"CHFL",2020-09-24,19,4852,FALSE,20100,0,FALSE,19219,0,FALSE,17184,0,TRUE,4022,830,FALSE,4894,0,115,213,15.71,17.93,TRUE,1,8644780,0.22,0.18,0.21,56.13,NA,NA,NA,9.6,NA,1.33,2.46,4,0.05,"COVID19Hosp","","2021-01-15_07-50-56","day",19,0,139
"CHFL",2020-09-25,14,4866,FALSE,20100,0,FALSE,19219,0,FALSE,17184,0,TRUE,4022,844,FALSE,4894,0,106,211,15.43,18.36,TRUE,1,8644780,0.16,0.18,0.21,56.29,NA,NA,NA,9.76,NA,1.23,2.44,-9,-0.1,"COVID19Hosp","","2021-01-15_07-50-56","day",14,0,139
"CHFL",2020-09-26,8,4874,FALSE,20100,0,FALSE,19219,0,FALSE,17184,0,TRUE,4022,852,FALSE,4894,0,102,206,18,18.86,TRUE,1,8644780,0.09,0.21,0.22,56.38,NA,NA,NA,9.86,NA,1.18,2.38,-4,-0.05,"COVID19Hosp","","2021-01-15_07-50-56","day",8,0,139
"CHFL",2020-09-27,20,4894,FALSE,20100,0,FALSE,19219,0,FALSE,17184,0,TRUE,4022,872,FALSE,4894,0,110,214,19,19.14,TRUE,1,8644780,0.23,0.22,0.22,56.61,NA,NA,NA,10.09,NA,1.27,2.48,8,0.0900000000000001,"COVID19Hosp","","2021-01-15_07-50-56","day",20,0,139
"CHFL",2020-09-28,20,4914,FALSE,20100,0,FALSE,19219,0,FALSE,17184,0,TRUE,4022,892,TRUE,4894,20,108,224,19.43,19.29,TRUE,1,8644780,0.23,0.22,0.22,56.84,NA,NA,NA,10.32,0.23,1.25,2.59,-2,-0.02,"COVID19Hosp","","2021-01-15_07-50-56","day",20,0,139
"CHFL",2020-09-29,28,4942,FALSE,20100,0,FALSE,19219,0,FALSE,17184,0,TRUE,4022,920,TRUE,4894,48,126,242,21.57,21.21,TRUE,1,8644780,0.32,0.25,0.25,57.17,NA,NA,NA,10.64,0.56,1.46,2.8,18,0.21,"COVID19Hosp","","2021-01-15_07-50-56","day",28,0,139
"CHFL",2020-09-30,24,4966,FALSE,20100,0,FALSE,19219,0,FALSE,17184,0,TRUE,4022,944,TRUE,4894,72,133,244,23.14,22.57,TRUE,1,8644780,0.28,0.27,0.26,57.45,NA,NA,NA,10.92,0.83,1.54,2.82,7,0.0800000000000001,"COVID19Hosp","","2021-01-15_07-50-56","day",24,0,139
"CHFL",2020-10-01,22,4988,FALSE,20100,0,FALSE,19219,0,FALSE,17184,0,TRUE,4022,966,TRUE,4894,94,136,251,22.57,25.07,TRUE,1,8644780,0.25,0.26,0.29,57.7,NA,NA,NA,11.17,1.09,1.57,2.9,3,0.03,"COVID19Hosp","","2021-01-15_07-50-56","day",22,0,139
"CHFL",2020-10-02,29,5017,FALSE,20100,0,FALSE,19219,0,FALSE,17184,0,TRUE,4022,995,TRUE,4894,123,151,257,23.14,27.43,TRUE,1,8644780,0.34,0.27,0.32,58.04,NA,NA,NA,11.51,1.42,1.75,2.97,15,0.18,"COVID19Hosp","","2021-01-15_07-50-56","day",29,0,139
"CHFL",2020-10-03,19,5036,FALSE,20100,0,FALSE,19219,0,FALSE,17184,0,TRUE,4022,1014,TRUE,4894,142,162,264,24.43,29.14,TRUE,1,8644780,0.22,0.28,0.34,58.25,NA,NA,NA,11.73,1.64,1.87,3.05,11,0.12,"COVID19Hosp","","2021-01-15_07-50-56","day",19,0,139
"CHFL",2020-10-04,16,5052,FALSE,20100,0,FALSE,19219,0,FALSE,17184,0,TRUE,4022,1030,TRUE,4894,158,158,268,26.14,31,TRUE,1,8644780,0.19,0.3,0.36,58.44,NA,NA,NA,11.91,1.83,1.83,3.1,-4,-0.04,"COVID19Hosp","","2021-01-15_07-50-56","day",16,0,139
"CHFL",2020-10-05,24,5076,FALSE,20100,0,FALSE,19219,0,FALSE,17184,0,TRUE,4022,1054,TRUE,4894,182,162,270,30.71,35.43,TRUE,1,8644780,0.28,0.36,0.41,58.72,NA,NA,NA,12.19,2.11,1.87,3.12,4,0.04,"COVID19Hosp","","2021-01-15_07-50-56","day",24,0,139
"CHFL",2020-10-06,37,5113,FALSE,20100,0,FALSE,19219,0,FALSE,17184,0,TRUE,4022,1091,TRUE,4894,219,171,297,33.29,38.29,TRUE,1,8644780,0.43,0.39,0.44,59.15,NA,NA,NA,12.62,2.53,1.98,3.44,9,0.11,"COVID19Hosp","","2021-01-15_07-50-56","day",37,0,139
"CHFL",2020-10-07,36,5149,FALSE,20100,0,FALSE,19219,0,FALSE,17184,0,TRUE,4022,1127,TRUE,4894,255,183,316,35.14,43,TRUE,1,8644780,0.42,0.41,0.5,59.56,NA,NA,NA,13.04,2.95,2.12,3.66,12,0.14,"COVID19Hosp","","2021-01-15_07-50-56","day",36,0,139
"CHFL",2020-10-08,54,5203,FALSE,20100,0,FALSE,19219,0,FALSE,17184,0,TRUE,4022,1181,TRUE,4894,309,215,351,39.43,48.21,TRUE,1,8644780,0.62,0.46,0.56,60.19,NA,NA,NA,13.66,3.57,2.49,4.06,32,0.37,"COVID19Hosp","","2021-01-15_07-50-56","day",54,0,139
"CHFL",2020-10-09,47,5250,FALSE,20100,0,FALSE,19219,0,FALSE,17184,0,TRUE,4022,1228,TRUE,4894,356,233,384,47.71,53.93,TRUE,1,8644780,0.54,0.55,0.62,60.73,NA,NA,NA,14.21,4.12,2.7,4.44,18,0.21,"COVID19Hosp","","2021-01-15_07-50-56","day",47,0,139
"CHFL",2020-10-10,32,5282,FALSE,20100,0,FALSE,19219,0,FALSE,17184,0,TRUE,4022,1260,TRUE,4894,388,246,408,52.14,60.71,TRUE,1,8644780,0.37,0.6,0.7,61.1,NA,NA,NA,14.58,4.49,2.85,4.72,13,0.15,"COVID19Hosp","","2021-01-15_07-50-56","day",32,0,139
"CHFL",2020-10-11,46,5328,FALSE,20100,0,FALSE,19219,0,FALSE,17184,0,TRUE,4022,1306,TRUE,4894,434,276,434,59.86,64.64,TRUE,1,8644780,0.53,0.69,0.75,61.63,NA,NA,NA,15.11,5.02,3.19,5.02,30,0.34,"COVID19Hosp","","2021-01-15_07-50-56","day",46,0,139
"CHFL",2020-10-12,82,5410,FALSE,20100,0,FALSE,19219,0,FALSE,17184,0,TRUE,4022,1388,TRUE,4894,516,334,496,65.71,74.21,TRUE,1,8644780,0.95,0.76,0.86,62.58,NA,NA,NA,16.06,5.97,3.86,5.74,58,0.67,"COVID19Hosp","","2021-01-15_07-50-56","day",82,0,139
"CHFL",2020-10-13,68,5478,FALSE,20100,0,FALSE,19219,0,FALSE,17184,0,TRUE,4022,1456,TRUE,4894,584,365,536,74.57,82.71,TRUE,1,8644780,0.79,0.86,0.96,63.37,NA,NA,NA,16.84,6.76,4.22,6.2,31,0.36,"COVID19Hosp","","2021-01-15_07-50-56","day",68,0,139
"CHFL",2020-10-14,90,5568,FALSE,20100,0,FALSE,19219,0,FALSE,17184,0,TRUE,4022,1546,TRUE,4894,674,419,602,86.29,90.29,TRUE,1,8644780,1.04,1,1.04,64.41,NA,NA,NA,17.88,7.8,4.85,6.96,54,0.63,"COVID19Hosp","","2021-01-15_07-50-56","day",90,0,139
"CHFL",2020-10-15,95,5663,FALSE,20100,0,FALSE,19219,0,FALSE,17184,0,TRUE,4022,1641,TRUE,4894,769,460,675,89.86,98.36,TRUE,1,8644780,1.1,1.04,1.14,65.51,NA,NA,NA,18.98,8.9,5.32,7.81,41,0.470000000000001,"COVID19Hosp","","2021-01-15_07-50-56","day",95,0,139
"CHFL",2020-10-16,109,5772,FALSE,20100,0,FALSE,19219,0,FALSE,17184,0,TRUE,4022,1750,TRUE,4894,878,522,755,100.71,109.29,TRUE,1,8644780,1.26,1.16,1.26,66.77,NA,NA,NA,20.24,10.16,6.04,8.73,62,0.72,"COVID19Hosp","","2021-01-15_07-50-56","day",109,0,139
"CHFL",2020-10-17,114,5886,FALSE,20100,0,FALSE,19219,0,FALSE,17184,0,TRUE,4022,1864,TRUE,4894,992,604,850,113.29,118.93,TRUE,1,8644780,1.32,1.31,1.38,68.09,NA,NA,NA,21.56,11.48,6.99,9.83,82,0.95,"COVID19Hosp","","2021-01-15_07-50-56","day",114,0,139
"CHFL",2020-10-18,71,5957,FALSE,20100,0,FALSE,19219,0,FALSE,17184,0,TRUE,4022,1935,TRUE,4894,1063,629,905,120.71,129.14,TRUE,1,8644780,0.82,1.4,1.49,68.91,NA,NA,NA,22.38,12.3,7.28,10.47,25,0.29,"COVID19Hosp","","2021-01-15_07-50-56","day",71,0,139
"CHFL",2020-10-19,158,6115,FALSE,20100,0,FALSE,19219,0,FALSE,17184,0,TRUE,4022,2093,TRUE,4894,1221,705,1039,131,140.29,TRUE,1,8644780,1.83,1.52,1.62,70.74,NA,NA,NA,24.21,14.12,8.16,12.02,76,0.88,"COVID19Hosp","","2021-01-15_07-50-56","day",158,0,139
"CHFL",2020-10-20,156,6271,FALSE,20100,0,FALSE,19219,0,FALSE,17184,0,TRUE,4022,2249,TRUE,4894,1377,793,1158,144,150.07,TRUE,1,8644780,1.8,1.67,1.74,72.54,NA,NA,NA,26.02,15.93,9.17,13.4,88,1.01,"COVID19Hosp","","2021-01-15_07-50-56","day",156,0,139
"CHFL",2020-10-21,142,6413,FALSE,20100,0,FALSE,19219,0,FALSE,17184,0,TRUE,4022,2391,TRUE,4894,1519,845,1264,151.57,161.21,TRUE,1,8644780,1.64,1.75,1.86,74.18,NA,NA,NA,27.66,17.57,9.77,14.62,52,0.6,"COVID19Hosp","","2021-01-15_07-50-56","day",142,0,139
"CHFL",2020-10-22,167,6580,FALSE,20100,0,FALSE,19219,0,FALSE,17184,0,TRUE,4022,2558,TRUE,4894,1686,917,1377,168.43,170.57,TRUE,1,8644780,1.93,1.95,1.97,76.12,NA,NA,NA,29.59,19.5,10.61,15.93,72,0.84,"COVID19Hosp","","2021-01-15_07-50-56","day",167,0,139
"CHFL",2020-10-23,200,6780,FALSE,20100,0,FALSE,19219,0,FALSE,17184,0,TRUE,4022,2758,TRUE,4894,1886,1008,1530,179.86,183.43,TRUE,1,8644780,2.31,2.08,2.12,78.43,NA,NA,NA,31.9,21.82,11.66,17.7,91,1.05,"COVID19Hosp","","2021-01-15_07-50-56","day",200,0,139
"CHFL",2020-10-24,167,6947,FALSE,20100,0,FALSE,19219,0,FALSE,17184,0,TRUE,4022,2925,TRUE,4894,2053,1061,1665,186.86,187,TRUE,1,8644780,1.93,2.16,2.16,80.36,NA,NA,NA,33.84,23.75,12.27,19.26,53,0.609999999999999,"COVID19Hosp","","2021-01-15_07-50-56","day",167,0,139
"CHFL",2020-10-25,189,7136,FALSE,20100,0,FALSE,19219,0,FALSE,17184,0,TRUE,4022,3114,TRUE,4894,2242,1179,1808,201.71,196.57,TRUE,1,8644780,2.19,2.33,2.27,82.55,NA,NA,NA,36.02,25.93,13.64,20.91,118,1.37,"COVID19Hosp","","2021-01-15_07-50-56","day",189,0,139
"CHFL",2020-10-26,238,7374,FALSE,20100,0,FALSE,19219,0,FALSE,17184,0,TRUE,4022,3352,TRUE,4894,2480,1259,1964,210.14,206.21,TRUE,1,8644780,2.75,2.43,2.39,85.3,NA,NA,NA,38.77,28.69,14.56,22.72,80,0.92,"COVID19Hosp","","2021-01-15_07-50-56","day",238,0,139
"CHFL",2020-10-27,205,7579,FALSE,20100,0,FALSE,19219,0,FALSE,17184,0,TRUE,4022,3557,TRUE,4894,2685,1308,2101,222.86,213.57,TRUE,1,8644780,2.37,2.58,2.47,87.67,NA,NA,NA,41.15,31.06,15.13,24.3,49,0.57,"COVID19Hosp","","2021-01-15_07-50-56","day",205,0,139
"CHFL",2020-10-28,246,7825,FALSE,20100,0,FALSE,19219,0,FALSE,17184,0,TRUE,4022,3803,TRUE,4894,2931,1412,2257,222.43,218.21,TRUE,1,8644780,2.85,2.57,2.52,90.52,NA,NA,NA,43.99,33.9,16.33,26.11,104,1.2,"COVID19Hosp","","2021-01-15_07-50-56","day",246,0,139
"CHFL",2020-10-29,226,8051,FALSE,20100,0,FALSE,19219,0,FALSE,17184,0,TRUE,4022,4029,TRUE,4894,3157,1471,2388,224.71,221.21,TRUE,1,8644780,2.61,2.6,2.56,93.13,NA,NA,NA,46.61,36.52,17.02,27.62,59,0.690000000000001,"COVID19Hosp","","2021-01-15_07-50-56","day",225,1,139
"CHFL",2020-10-30,289,8340,FALSE,20100,0,FALSE,19219,0,FALSE,17184,0,TRUE,4022,4318,TRUE,4894,3446,1560,2568,232.57,225.43,TRUE,1,8644780,3.34,2.69,2.61,96.47,NA,NA,NA,49.95,39.86,18.05,29.71,89,1.03,"COVID19Hosp","","2021-01-15_07-50-56","day",289,0,139
"CHFL",2020-10-31,164,8504,FALSE,20100,0,FALSE,19219,0,FALSE,17184,0,TRUE,4022,4482,TRUE,4894,3610,1557,2618,240.29,229.07,TRUE,1,8644780,1.9,2.78,2.65,98.37,NA,NA,NA,51.85,41.76,18.01,30.28,-3,-0.0399999999999991,"COVID19Hosp","","2021-01-15_07-50-56","day",164,0,139
"CHFL",2020-11-01,205,8709,FALSE,20100,0,FALSE,19219,0,FALSE,17184,0,TRUE,4022,4687,TRUE,4894,3815,1573,2752,234.71,227.36,TRUE,1,8644780,2.37,2.72,2.63,100.74,NA,NA,NA,54.22,44.13,18.2,31.83,16,0.189999999999998,"COVID19Hosp","","2021-01-15_07-50-56","day",205,0,139
"CHFL",2020-11-02,293,9002,FALSE,20100,0,FALSE,19219,0,FALSE,17184,0,TRUE,4022,4980,TRUE,4894,4108,1628,2887,232.29,230.07,TRUE,1,8644780,3.39,2.69,2.66,104.13,NA,NA,NA,57.61,47.52,18.83,33.4,55,0.629999999999999,"COVID19Hosp","","2021-01-15_07-50-56","day",293,0,139
"CHFL",2020-11-03,259,9261,FALSE,20100,0,FALSE,19219,0,FALSE,17184,0,TRUE,4022,5239,TRUE,4894,4367,1682,2990,228,230.36,TRUE,1,8644780,3,2.64,2.66,107.13,NA,NA,NA,60.6,50.52,19.46,34.59,54,0.630000000000003,"COVID19Hosp","","2021-01-15_07-50-56","day",259,0,139
"CHFL",2020-11-04,207,9468,FALSE,20100,0,FALSE,19219,0,FALSE,17184,0,TRUE,4022,5446,TRUE,4894,4574,1643,3055,235.71,228.79,TRUE,1,8644780,2.39,2.73,2.65,109.52,NA,NA,NA,63,52.91,19.01,35.34,-39,-0.449999999999999,"COVID19Hosp","","2021-01-15_07-50-56","day",207,0,139
"CHFL",2020-11-05,209,9677,FALSE,20100,0,FALSE,19219,0,FALSE,17184,0,TRUE,4022,5655,TRUE,4894,4783,1626,3097,230,227.86,TRUE,1,8644780,2.42,2.66,2.64,111.94,NA,NA,NA,65.42,55.33,18.81,35.83,-17,-0.200000000000003,"COVID19Hosp","","2021-01-15_07-50-56","day",209,0,139
"CHFL",2020-11-06,259,9936,FALSE,20100,0,FALSE,19219,0,FALSE,17184,0,TRUE,4022,5914,TRUE,4894,5042,1596,3156,227.57,223.43,TRUE,1,8644780,3,2.63,2.58,114.94,NA,NA,NA,68.41,58.32,18.46,36.51,-30,-0.349999999999998,"COVID19Hosp","","2021-01-15_07-50-56","day",258,1,139
"CHFL",2020-11-07,218,10154,FALSE,20100,0,FALSE,19219,0,FALSE,17184,0,TRUE,4022,6132,TRUE,4894,5260,1650,3207,220.43,224.14,TRUE,1,8644780,2.52,2.55,2.59,117.46,NA,NA,NA,70.93,60.85,19.09,37.1,54,0.629999999999999,"COVID19Hosp","","2021-01-15_07-50-56","day",218,0,139
"CHFL",2020-11-08,165,10319,FALSE,20100,0,FALSE,19219,0,FALSE,17184,0,TRUE,4022,6297,TRUE,4894,5425,1610,3183,222.86,219.36,TRUE,1,8644780,1.91,2.58,2.54,119.37,NA,NA,NA,72.84,62.75,18.62,36.82,-40,-0.469999999999999,"COVID19Hosp","","2021-01-15_07-50-56","day",165,0,139
"CHFL",2020-11-09,276,10595,FALSE,20100,0,FALSE,19219,0,FALSE,17184,0,TRUE,4022,6573,TRUE,4894,5701,1593,3221,223.43,217.5,TRUE,1,8644780,3.19,2.58,2.52,122.56,NA,NA,NA,76.03,65.95,18.43,37.26,-17,-0.190000000000001,"COVID19Hosp","","2021-01-15_07-50-56","day",276,0,139
"CHFL",2020-11-10,209,10804,FALSE,20100,0,FALSE,19219,0,FALSE,17184,0,TRUE,4022,6782,TRUE,4894,5910,1543,3225,218.86,213.57,TRUE,1,8644780,2.42,2.53,2.47,124.98,NA,NA,NA,78.45,68.36,17.85,37.31,-50,-0.579999999999998,"COVID19Hosp","","2021-01-15_07-50-56","day",209,0,139
"CHFL",2020-11-11,224,11028,FALSE,20100,0,FALSE,19219,0,FALSE,17184,0,TRUE,4022,7006,TRUE,4894,6134,1560,3203,212.57,211.71,TRUE,1,8644780,2.59,2.46,2.45,127.57,NA,NA,NA,81.04,70.96,18.05,37.05,17,0.199999999999999,"COVID19Hosp","","2021-01-15_07-50-56","day",224,0,139
"CHFL",2020-11-12,213,11241,FALSE,20100,0,FALSE,19219,0,FALSE,17184,0,TRUE,4022,7219,TRUE,4894,6347,1564,3190,208.71,208.57,TRUE,1,8644780,2.46,2.41,2.41,130.03,NA,NA,NA,83.51,73.42,18.09,36.9,4,0.0399999999999991,"COVID19Hosp","","2021-01-15_07-50-56","day",213,0,139
"CHFL",2020-11-13,227,11468,FALSE,20100,0,FALSE,19219,0,FALSE,17184,0,TRUE,4022,7446,TRUE,4894,6574,1532,3128,207.43,204.93,TRUE,1,8644780,2.63,2.4,2.37,132.66,NA,NA,NA,86.13,76.05,17.72,36.18,-32,-0.370000000000001,"COVID19Hosp","","2021-01-15_07-50-56","day",226,1,139
"CHFL",2020-11-14,174,11642,FALSE,20100,0,FALSE,19219,0,FALSE,17184,0,TRUE,4022,7620,TRUE,4894,6748,1488,3138,206.71,196.57,TRUE,1,8644780,2.01,2.39,2.27,134.67,NA,NA,NA,88.15,78.06,17.21,36.3,-44,-0.509999999999998,"COVID19Hosp","","2021-01-15_07-50-56","day",174,0,139
"CHFL",2020-11-15,138,11780,FALSE,20100,0,FALSE,19219,0,FALSE,17184,0,TRUE,4022,7758,TRUE,4894,6886,1461,3071,200.57,195.36,TRUE,1,8644780,1.6,2.32,2.26,136.27,NA,NA,NA,89.74,79.66,16.9,35.52,-27,-0.310000000000002,"COVID19Hosp","","2021-01-15_07-50-56","day",138,0,139
"CHFL",2020-11-16,267,12047,FALSE,20100,0,FALSE,19219,0,FALSE,17184,0,TRUE,4022,8025,TRUE,4894,7153,1452,3045,193.71,191.57,TRUE,1,8644780,3.09,2.24,2.22,139.36,NA,NA,NA,92.83,82.74,16.8,35.22,-9,-0.0999999999999979,"COVID19Hosp","","2021-01-15_07-50-56","day",267,0,139
"CHFL",2020-11-17,204,12251,FALSE,20100,0,FALSE,19219,0,FALSE,17184,0,TRUE,4022,8229,TRUE,4894,7357,1447,2990,191,187.93,TRUE,1,8644780,2.36,2.21,2.17,141.72,NA,NA,NA,95.19,85.1,16.74,34.59,-5,-0.0600000000000023,"COVID19Hosp","","2021-01-15_07-50-56","day",204,0,139
"CHFL",2020-11-18,181,12432,FALSE,20100,0,FALSE,19219,0,FALSE,17184,0,TRUE,4022,8410,TRUE,4894,7538,1404,2964,180.57,183.93,TRUE,1,8644780,2.09,2.09,2.13,143.81,NA,NA,NA,97.28,87.2,16.24,34.29,-43,-0.5,"COVID19Hosp","","2021-01-15_07-50-56","day",181,0,139
"CHFL",2020-11-19,165,12597,FALSE,20100,0,FALSE,19219,0,FALSE,17184,0,TRUE,4022,8575,TRUE,4894,7703,1356,2920,182,181.14,TRUE,1,8644780,1.91,2.11,2.1,145.72,NA,NA,NA,99.19,89.11,15.69,33.78,-48,-0.549999999999999,"COVID19Hosp","","2021-01-15_07-50-56","day",165,0,139
"CHFL",2020-11-20,208,12805,FALSE,20100,0,FALSE,19219,0,FALSE,17184,0,TRUE,4022,8783,TRUE,4894,7911,1337,2869,175.71,178.29,TRUE,1,8644780,2.41,2.03,2.06,148.12,NA,NA,NA,101.6,91.51,15.47,33.19,-19,-0.219999999999999,"COVID19Hosp","","2021-01-15_07-50-56","day",208,0,139
"CHFL",2020-11-21,101,12906,FALSE,20100,0,FALSE,19219,0,FALSE,17184,0,TRUE,4022,8884,TRUE,4894,8012,1264,2752,169.14,176.29,TRUE,1,8644780,1.17,1.96,2.04,149.29,NA,NA,NA,102.77,92.68,14.62,31.83,-73,-0.850000000000001,"COVID19Hosp","","2021-01-15_07-50-56","day",101,0,139
"CHFL",2020-11-22,148,13054,FALSE,20100,0,FALSE,19219,0,FALSE,17184,0,TRUE,4022,9032,TRUE,4894,8160,1274,2735,167.29,174.36,TRUE,1,8644780,1.71,1.94,2.02,151,NA,NA,NA,104.48,94.39,14.74,31.64,10,0.120000000000001,"COVID19Hosp","","2021-01-15_07-50-56","day",148,0,139
"CHFL",2020-11-23,223,13277,FALSE,20100,0,FALSE,19219,0,FALSE,17184,0,TRUE,4022,9255,TRUE,4894,8383,1230,2682,168.57,169.07,TRUE,1,8644780,2.58,1.95,1.96,153.58,NA,NA,NA,107.06,96.97,14.23,31.02,-44,-0.51,"COVID19Hosp","","2021-01-15_07-50-56","day",223,0,139
"CHFL",2020-11-24,158,13435,FALSE,20100,0,FALSE,19219,0,FALSE,17184,0,TRUE,4022,9413,TRUE,4894,8541,1184,2631,165.57,164.93,TRUE,1,8644780,1.83,1.92,1.91,155.41,NA,NA,NA,108.89,98.8,13.7,30.43,-46,-0.530000000000001,"COVID19Hosp","","2021-01-15_07-50-56","day",158,0,139
"CHFL",2020-11-25,168,13603,FALSE,20100,0,FALSE,19219,0,FALSE,17184,0,TRUE,4022,9581,TRUE,4894,8709,1171,2575,172,163.79,TRUE,1,8644780,1.94,1.99,1.89,157.36,NA,NA,NA,110.83,100.74,13.55,29.79,-13,-0.149999999999999,"COVID19Hosp","","2021-01-15_07-50-56","day",168,0,139
"CHFL",2020-11-26,174,13777,FALSE,20100,0,FALSE,19219,0,FALSE,17184,0,TRUE,4022,9755,TRUE,4894,8883,1180,2536,166.71,164.36,TRUE,1,8644780,2.01,1.93,1.9,159.37,NA,NA,NA,112.84,102.76,13.65,29.34,9,0.0999999999999996,"COVID19Hosp","","2021-01-15_07-50-56","day",174,0,139
"CHFL",2020-11-27,187,13964,FALSE,20100,0,FALSE,19219,0,FALSE,17184,0,TRUE,4022,9942,TRUE,4894,9070,1159,2496,162.43,161.71,TRUE,1,8644780,2.16,1.88,1.87,161.53,NA,NA,NA,115.01,104.92,13.41,28.87,-21,-0.24,"COVID19Hosp","","2021-01-15_07-50-56","day",187,0,139
"CHFL",2020-11-28,146,14110,FALSE,20100,0,FALSE,19219,0,FALSE,17184,0,TRUE,4022,10088,TRUE,4894,9216,1204,2468,160.71,164.21,TRUE,1,8644780,1.69,1.86,1.9,163.22,NA,NA,NA,116.69,106.61,13.93,28.55,45,0.52,"COVID19Hosp","","2021-01-15_07-50-56","day",146,0,139
"CHFL",2020-11-29,111,14221,FALSE,20100,0,FALSE,19219,0,FALSE,17184,0,TRUE,4022,10199,TRUE,4894,9327,1167,2441,160.29,162.86,TRUE,1,8644780,1.28,1.85,1.88,164.5,NA,NA,NA,117.98,107.89,13.5,28.24,-37,-0.43,"COVID19Hosp","","2021-01-15_07-50-56","day",111,0,139
"CHFL",2020-11-30,193,14414,FALSE,20100,0,FALSE,19219,0,FALSE,17184,0,TRUE,4022,10392,TRUE,4894,9520,1137,2367,160.14,161.64,TRUE,1,8644780,2.23,1.85,1.87,166.74,NA,NA,NA,120.21,110.12,13.15,27.38,-30,-0.35,"COVID19Hosp","","2021-01-15_07-50-56","day",193,0,139
"CHFL",2020-12-01,146,14560,FALSE,20100,0,FALSE,19219,0,FALSE,17184,0,TRUE,4022,10538,TRUE,4894,9666,1125,2309,157.86,162.64,TRUE,1,8644780,1.69,1.83,1.88,168.43,NA,NA,NA,121.9,111.81,13.01,26.71,-12,-0.140000000000001,"COVID19Hosp","","2021-01-15_07-50-56","day",146,0,139
"CHFL",2020-12-02,165,14725,FALSE,20100,0,FALSE,19219,0,FALSE,17184,0,TRUE,4022,10703,TRUE,4894,9831,1122,2293,156.43,165,TRUE,1,8644780,1.91,1.81,1.91,170.33,NA,NA,NA,123.81,113.72,12.98,26.52,-3,-0.0299999999999994,"COVID19Hosp","","2021-01-15_07-50-56","day",165,0,139
"CHFL",2020-12-03,173,14898,FALSE,20100,0,FALSE,19219,0,FALSE,17184,0,TRUE,4022,10876,TRUE,4894,10004,1121,2301,159,164.29,TRUE,1,8644780,2,1.84,1.9,172.34,NA,NA,NA,125.81,115.72,12.97,26.62,-1,-0.00999999999999979,"COVID19Hosp","","2021-01-15_07-50-56","day",173,0,139
"CHFL",2020-12-04,171,15069,FALSE,20100,0,FALSE,19219,0,FALSE,17184,0,TRUE,4022,11047,TRUE,4894,10175,1105,2264,160.86,162.07,TRUE,1,8644780,1.98,1.86,1.87,174.31,NA,NA,NA,127.79,117.7,12.78,26.19,-16,-0.190000000000001,"COVID19Hosp","","2021-01-15_07-50-56","day",169,2,139
