"sex","geoRegion","datum","entries","sumTotal","freq","prct","pop","inz_entries","inzsumTotal","type","type_variant","version","datum_unit","datum_dboardformated","timeframe_all","timeframe_phase2","timeframe_phase2b","timeframe_28d","timeframe_14d"
"male","LU",202040,0,16,NA,NA,205976,0,7.77,"COVID19Death","sex","2021-01-15_07-50-56","isoweek","2020-40",TRUE,TRUE,TRUE,FALSE,FALSE
"male","LU",202041,0,16,NA,NA,205976,0,7.77,"COVID19Death","sex","2021-01-15_07-50-56","isoweek","2020-41",TRUE,TRUE,TRUE,FALSE,FALSE
"male","LU",202042,0,16,NA,NA,205976,0,7.77,"COVID19Death","sex","2021-01-15_07-50-56","isoweek","2020-42",TRUE,TRUE,TRUE,FALSE,FALSE
"male","LU",202043,2,18,0.5,50,205976,0.97,8.74,"COVID19Death","sex","2021-01-15_07-50-56","isoweek","2020-43",TRUE,TRUE,TRUE,FALSE,FALSE
"male","LU",202044,6,24,0.6,60,205976,2.91,11.65,"COVID19Death","sex","2021-01-15_07-50-56","isoweek","2020-44",TRUE,TRUE,TRUE,FALSE,FALSE
"male","LU",202045,9,33,0.75,75,205976,4.37,16.02,"COVID19Death","sex","2021-01-15_07-50-56","isoweek","2020-45",TRUE,TRUE,TRUE,FALSE,FALSE
"male","LU",202046,6,39,0.545,54.5,205976,2.91,18.93,"COVID19Death","sex","2021-01-15_07-50-56","isoweek","2020-46",TRUE,TRUE,TRUE,FALSE,FALSE
"male","LU",202047,11,50,0.733,73.3,205976,5.34,24.27,"COVID19Death","sex","2021-01-15_07-50-56","isoweek","2020-47",TRUE,TRUE,TRUE,FALSE,FALSE
"male","LU",202048,14,64,0.667,66.7,205976,6.8,31.07,"COVID19Death","sex","2021-01-15_07-50-56","isoweek","2020-48",TRUE,TRUE,TRUE,FALSE,FALSE
"male","LU",202049,11,75,0.367,36.7,205976,5.34,36.41,"COVID19Death","sex","2021-01-15_07-50-56","isoweek","2020-49",TRUE,TRUE,TRUE,FALSE,FALSE
"male","LU",202050,15,90,0.536,53.6,205976,7.28,43.69,"COVID19Death","sex","2021-01-15_07-50-56","isoweek","2020-50",TRUE,TRUE,TRUE,FALSE,FALSE
"male","LU",202051,17,107,0.472,47.2,205976,8.25,51.95,"COVID19Death","sex","2021-01-15_07-50-56","isoweek","2020-51",TRUE,TRUE,TRUE,TRUE,FALSE
"male","LU",202052,13,120,0.433,43.3,205976,6.31,58.26,"COVID19Death","sex","2021-01-15_07-50-56","isoweek","2020-52",TRUE,TRUE,TRUE,TRUE,FALSE
"male","LU",202053,3,123,0.214,21.4,205976,1.46,59.72,"COVID19Death","sex","2021-01-15_07-50-56","isoweek","2020-53",TRUE,TRUE,TRUE,TRUE,TRUE
"male","LU",202101,8,131,0.8,80,205976,3.88,63.6,"COVID19Death","sex","2021-01-15_07-50-56","isoweek","2021-01",TRUE,TRUE,TRUE,TRUE,TRUE
"male","LU",202102,2,133,0.286,28.6,205976,0.97,64.57,"COVID19Death","sex","2021-01-15_07-50-56","isoweek","2021-02",FALSE,FALSE,FALSE,FALSE,FALSE
"male","NE",202009,0,0,NA,NA,86495,0,0,"COVID19Death","sex","2021-01-15_07-50-56","isoweek","2020-09",TRUE,FALSE,FALSE,FALSE,FALSE
"male","NE",202010,0,0,NA,NA,86495,0,0,"COVID19Death","sex","2021-01-15_07-50-56","isoweek","2020-10",TRUE,FALSE,FALSE,FALSE,FALSE
"male","NE",202011,0,0,NA,NA,86495,0,0,"COVID19Death","sex","2021-01-15_07-50-56","isoweek","2020-11",TRUE,FALSE,FALSE,FALSE,FALSE
"male","NE",202012,1,1,0.333,33.3,86495,1.16,1.16,"COVID19Death","sex","2021-01-15_07-50-56","isoweek","2020-12",TRUE,FALSE,FALSE,FALSE,FALSE
"male","NE",202013,8,9,0.889,88.9,86495,9.25,10.41,"COVID19Death","sex","2021-01-15_07-50-56","isoweek","2020-13",TRUE,FALSE,FALSE,FALSE,FALSE
"male","NE",202014,4,13,0.571,57.1,86495,4.62,15.03,"COVID19Death","sex","2021-01-15_07-50-56","isoweek","2020-14",TRUE,FALSE,FALSE,FALSE,FALSE
"male","NE",202015,7,20,1,100,86495,8.09,23.12,"COVID19Death","sex","2021-01-15_07-50-56","isoweek","2020-15",TRUE,FALSE,FALSE,FALSE,FALSE
"male","NE",202016,5,25,0.625,62.5,86495,5.78,28.9,"COVID19Death","sex","2021-01-15_07-50-56","isoweek","2020-16",TRUE,FALSE,FALSE,FALSE,FALSE
"male","NE",202017,5,30,0.556,55.6,86495,5.78,34.68,"COVID19Death","sex","2021-01-15_07-50-56","isoweek","2020-17",TRUE,FALSE,FALSE,FALSE,FALSE
"male","NE",202018,1,31,0.333,33.3,86495,1.16,35.84,"COVID19Death","sex","2021-01-15_07-50-56","isoweek","2020-18",TRUE,FALSE,FALSE,FALSE,FALSE
"male","NE",202019,1,32,1,100,86495,1.16,37,"COVID19Death","sex","2021-01-15_07-50-56","isoweek","2020-19",TRUE,FALSE,FALSE,FALSE,FALSE
"male","NE",202020,1,33,1,100,86495,1.16,38.15,"COVID19Death","sex","2021-01-15_07-50-56","isoweek","2020-20",TRUE,FALSE,FALSE,FALSE,FALSE
"male","NE",202021,0,33,NA,NA,86495,0,38.15,"COVID19Death","sex","2021-01-15_07-50-56","isoweek","2020-21",TRUE,FALSE,FALSE,FALSE,FALSE
"male","NE",202022,0,33,NA,NA,86495,0,38.15,"COVID19Death","sex","2021-01-15_07-50-56","isoweek","2020-22",TRUE,FALSE,FALSE,FALSE,FALSE
"male","NE",202023,0,33,NA,NA,86495,0,38.15,"COVID19Death","sex","2021-01-15_07-50-56","isoweek","2020-23",TRUE,FALSE,FALSE,FALSE,FALSE
"male","NE",202024,0,33,NA,NA,86495,0,38.15,"COVID19Death","sex","2021-01-15_07-50-56","isoweek","2020-24",TRUE,TRUE,FALSE,FALSE,FALSE
"male","NE",202025,0,33,NA,NA,86495,0,38.15,"COVID19Death","sex","2021-01-15_07-50-56","isoweek","2020-25",TRUE,TRUE,FALSE,FALSE,FALSE
"male","NE",202026,0,33,NA,NA,86495,0,38.15,"COVID19Death","sex","2021-01-15_07-50-56","isoweek","2020-26",TRUE,TRUE,FALSE,FALSE,FALSE
"male","NE",202027,0,33,NA,NA,86495,0,38.15,"COVID19Death","sex","2021-01-15_07-50-56","isoweek","2020-27",TRUE,TRUE,FALSE,FALSE,FALSE
"male","NE",202028,0,33,NA,NA,86495,0,38.15,"COVID19Death","sex","2021-01-15_07-50-56","isoweek","2020-28",TRUE,TRUE,FALSE,FALSE,FALSE
"male","NE",202029,0,33,NA,NA,86495,0,38.15,"COVID19Death","sex","2021-01-15_07-50-56","isoweek","2020-29",TRUE,TRUE,FALSE,FALSE,FALSE
"male","NE",202030,0,33,NA,NA,86495,0,38.15,"COVID19Death","sex","2021-01-15_07-50-56","isoweek","2020-30",TRUE,TRUE,FALSE,FALSE,FALSE
"male","NE",202031,0,33,NA,NA,86495,0,38.15,"COVID19Death","sex","2021-01-15_07-50-56","isoweek","2020-31",TRUE,TRUE,FALSE,FALSE,FALSE
"male","NE",202032,0,33,NA,NA,86495,0,38.15,"COVID19Death","sex","2021-01-15_07-50-56","isoweek","2020-32",TRUE,TRUE,FALSE,FALSE,FALSE
"male","NE",202033,0,33,NA,NA,86495,0,38.15,"COVID19Death","sex","2021-01-15_07-50-56","isoweek","2020-33",TRUE,TRUE,FALSE,FALSE,FALSE
"male","NE",202034,0,33,NA,NA,86495,0,38.15,"COVID19Death","sex","2021-01-15_07-50-56","isoweek","2020-34",TRUE,TRUE,FALSE,FALSE,FALSE
"male","NE",202035,0,33,NA,NA,86495,0,38.15,"COVID19Death","sex","2021-01-15_07-50-56","isoweek","2020-35",TRUE,TRUE,FALSE,FALSE,FALSE
"male","NE",202036,1,34,1,100,86495,1.16,39.31,"COVID19Death","sex","2021-01-15_07-50-56","isoweek","2020-36",TRUE,TRUE,FALSE,FALSE,FALSE
"male","NE",202037,0,34,NA,NA,86495,0,39.31,"COVID19Death","sex","2021-01-15_07-50-56","isoweek","2020-37",TRUE,TRUE,FALSE,FALSE,FALSE
"male","NE",202038,0,34,NA,NA,86495,0,39.31,"COVID19Death","sex","2021-01-15_07-50-56","isoweek","2020-38",TRUE,TRUE,FALSE,FALSE,FALSE
"male","NE",202039,1,35,1,100,86495,1.16,40.46,"COVID19Death","sex","2021-01-15_07-50-56","isoweek","2020-39",TRUE,TRUE,FALSE,FALSE,FALSE
"male","NE",202040,0,35,0,0,86495,0,40.46,"COVID19Death","sex","2021-01-15_07-50-56","isoweek","2020-40",TRUE,TRUE,TRUE,FALSE,FALSE
"male","NE",202041,1,36,1,100,86495,1.16,41.62,"COVID19Death","sex","2021-01-15_07-50-56","isoweek","2020-41",TRUE,TRUE,TRUE,FALSE,FALSE
"male","NE",202042,0,36,NA,NA,86495,0,41.62,"COVID19Death","sex","2021-01-15_07-50-56","isoweek","2020-42",TRUE,TRUE,TRUE,FALSE,FALSE
"male","NE",202043,3,39,0.6,60,86495,3.47,45.09,"COVID19Death","sex","2021-01-15_07-50-56","isoweek","2020-43",TRUE,TRUE,TRUE,FALSE,FALSE
"male","NE",202044,7,46,0.778,77.8,86495,8.09,53.18,"COVID19Death","sex","2021-01-15_07-50-56","isoweek","2020-44",TRUE,TRUE,TRUE,FALSE,FALSE
"male","NE",202045,10,56,0.526,52.6,86495,11.56,64.74,"COVID19Death","sex","2021-01-15_07-50-56","isoweek","2020-45",TRUE,TRUE,TRUE,FALSE,FALSE
"male","NE",202046,11,67,0.611,61.1,86495,12.72,77.46,"COVID19Death","sex","2021-01-15_07-50-56","isoweek","2020-46",TRUE,TRUE,TRUE,FALSE,FALSE
"male","NE",202047,16,83,0.667,66.7,86495,18.5,95.96,"COVID19Death","sex","2021-01-15_07-50-56","isoweek","2020-47",TRUE,TRUE,TRUE,FALSE,FALSE
"male","NE",202048,14,97,0.609,60.9,86495,16.19,112.15,"COVID19Death","sex","2021-01-15_07-50-56","isoweek","2020-48",TRUE,TRUE,TRUE,FALSE,FALSE
"male","NE",202049,6,103,0.375,37.5,86495,6.94,119.08,"COVID19Death","sex","2021-01-15_07-50-56","isoweek","2020-49",TRUE,TRUE,TRUE,FALSE,FALSE
"male","NE",202050,4,107,0.444,44.4,86495,4.62,123.71,"COVID19Death","sex","2021-01-15_07-50-56","isoweek","2020-50",TRUE,TRUE,TRUE,FALSE,FALSE
"male","NE",202051,5,112,0.833,83.3,86495,5.78,129.49,"COVID19Death","sex","2021-01-15_07-50-56","isoweek","2020-51",TRUE,TRUE,TRUE,TRUE,FALSE
"male","NE",202052,1,113,0.2,20,86495,1.16,130.64,"COVID19Death","sex","2021-01-15_07-50-56","isoweek","2020-52",TRUE,TRUE,TRUE,TRUE,FALSE
"male","NE",202053,3,116,0.375,37.5,86495,3.47,134.11,"COVID19Death","sex","2021-01-15_07-50-56","isoweek","2020-53",TRUE,TRUE,TRUE,TRUE,TRUE
"male","NE",202101,4,120,0.8,80,86495,4.62,138.74,"COVID19Death","sex","2021-01-15_07-50-56","isoweek","2021-01",TRUE,TRUE,TRUE,TRUE,TRUE
"male","NE",202102,0,120,0,0,86495,0,138.74,"COVID19Death","sex","2021-01-15_07-50-56","isoweek","2021-02",FALSE,FALSE,FALSE,FALSE,FALSE
"male","NW",202009,0,0,NA,NA,22053,0,0,"COVID19Death","sex","2021-01-15_07-50-56","isoweek","2020-09",TRUE,FALSE,FALSE,FALSE,FALSE
"male","NW",202010,0,0,NA,NA,22053,0,0,"COVID19Death","sex","2021-01-15_07-50-56","isoweek","2020-10",TRUE,FALSE,FALSE,FALSE,FALSE
"male","NW",202011,0,0,NA,NA,22053,0,0,"COVID19Death","sex","2021-01-15_07-50-56","isoweek","2020-11",TRUE,FALSE,FALSE,FALSE,FALSE
"male","NW",202012,0,0,NA,NA,22053,0,0,"COVID19Death","sex","2021-01-15_07-50-56","isoweek","2020-12",TRUE,FALSE,FALSE,FALSE,FALSE
"male","NW",202013,0,0,NA,NA,22053,0,0,"COVID19Death","sex","2021-01-15_07-50-56","isoweek","2020-13",TRUE,FALSE,FALSE,FALSE,FALSE
"male","NW",202014,0,0,NA,NA,22053,0,0,"COVID19Death","sex","2021-01-15_07-50-56","isoweek","2020-14",TRUE,FALSE,FALSE,FALSE,FALSE
"male","NW",202015,0,0,0,0,22053,0,0,"COVID19Death","sex","2021-01-15_07-50-56","isoweek","2020-15",TRUE,FALSE,FALSE,FALSE,FALSE
"male","NW",202016,0,0,0,0,22053,0,0,"COVID19Death","sex","2021-01-15_07-50-56","isoweek","2020-16",TRUE,FALSE,FALSE,FALSE,FALSE
"male","NW",202017,0,0,NA,NA,22053,0,0,"COVID19Death","sex","2021-01-15_07-50-56","isoweek","2020-17",TRUE,FALSE,FALSE,FALSE,FALSE
"male","NW",202018,0,0,NA,NA,22053,0,0,"COVID19Death","sex","2021-01-15_07-50-56","isoweek","2020-18",TRUE,FALSE,FALSE,FALSE,FALSE
"male","NW",202019,0,0,NA,NA,22053,0,0,"COVID19Death","sex","2021-01-15_07-50-56","isoweek","2020-19",TRUE,FALSE,FALSE,FALSE,FALSE
"male","NW",202020,0,0,NA,NA,22053,0,0,"COVID19Death","sex","2021-01-15_07-50-56","isoweek","2020-20",TRUE,FALSE,FALSE,FALSE,FALSE
"male","NW",202021,0,0,NA,NA,22053,0,0,"COVID19Death","sex","2021-01-15_07-50-56","isoweek","2020-21",TRUE,FALSE,FALSE,FALSE,FALSE
"male","NW",202022,0,0,NA,NA,22053,0,0,"COVID19Death","sex","2021-01-15_07-50-56","isoweek","2020-22",TRUE,FALSE,FALSE,FALSE,FALSE
"male","NW",202023,0,0,NA,NA,22053,0,0,"COVID19Death","sex","2021-01-15_07-50-56","isoweek","2020-23",TRUE,FALSE,FALSE,FALSE,FALSE
"male","NW",202024,0,0,NA,NA,22053,0,0,"COVID19Death","sex","2021-01-15_07-50-56","isoweek","2020-24",TRUE,TRUE,FALSE,FALSE,FALSE
"male","NW",202025,0,0,NA,NA,22053,0,0,"COVID19Death","sex","2021-01-15_07-50-56","isoweek","2020-25",TRUE,TRUE,FALSE,FALSE,FALSE
"male","NW",202026,0,0,NA,NA,22053,0,0,"COVID19Death","sex","2021-01-15_07-50-56","isoweek","2020-26",TRUE,TRUE,FALSE,FALSE,FALSE
"male","NW",202027,0,0,NA,NA,22053,0,0,"COVID19Death","sex","2021-01-15_07-50-56","isoweek","2020-27",TRUE,TRUE,FALSE,FALSE,FALSE
"male","NW",202028,0,0,NA,NA,22053,0,0,"COVID19Death","sex","2021-01-15_07-50-56","isoweek","2020-28",TRUE,TRUE,FALSE,FALSE,FALSE
"male","NW",202029,0,0,NA,NA,22053,0,0,"COVID19Death","sex","2021-01-15_07-50-56","isoweek","2020-29",TRUE,TRUE,FALSE,FALSE,FALSE
"male","NW",202030,0,0,NA,NA,22053,0,0,"COVID19Death","sex","2021-01-15_07-50-56","isoweek","2020-30",TRUE,TRUE,FALSE,FALSE,FALSE
"male","NW",202031,0,0,NA,NA,22053,0,0,"COVID19Death","sex","2021-01-15_07-50-56","isoweek","2020-31",TRUE,TRUE,FALSE,FALSE,FALSE
"male","NW",202032,0,0,NA,NA,22053,0,0,"COVID19Death","sex","2021-01-15_07-50-56","isoweek","2020-32",TRUE,TRUE,FALSE,FALSE,FALSE
"male","NW",202033,0,0,NA,NA,22053,0,0,"COVID19Death","sex","2021-01-15_07-50-56","isoweek","2020-33",TRUE,TRUE,FALSE,FALSE,FALSE
"male","NW",202034,0,0,NA,NA,22053,0,0,"COVID19Death","sex","2021-01-15_07-50-56","isoweek","2020-34",TRUE,TRUE,FALSE,FALSE,FALSE
"male","NW",202035,0,0,NA,NA,22053,0,0,"COVID19Death","sex","2021-01-15_07-50-56","isoweek","2020-35",TRUE,TRUE,FALSE,FALSE,FALSE
"male","NW",202036,0,0,NA,NA,22053,0,0,"COVID19Death","sex","2021-01-15_07-50-56","isoweek","2020-36",TRUE,TRUE,FALSE,FALSE,FALSE
"male","NW",202037,0,0,NA,NA,22053,0,0,"COVID19Death","sex","2021-01-15_07-50-56","isoweek","2020-37",TRUE,TRUE,FALSE,FALSE,FALSE
"male","NW",202038,0,0,NA,NA,22053,0,0,"COVID19Death","sex","2021-01-15_07-50-56","isoweek","2020-38",TRUE,TRUE,FALSE,FALSE,FALSE
"male","NW",202039,0,0,NA,NA,22053,0,0,"COVID19Death","sex","2021-01-15_07-50-56","isoweek","2020-39",TRUE,TRUE,FALSE,FALSE,FALSE
"male","NW",202040,0,0,0,0,22053,0,0,"COVID19Death","sex","2021-01-15_07-50-56","isoweek","2020-40",TRUE,TRUE,TRUE,FALSE,FALSE
"male","NW",202041,0,0,NA,NA,22053,0,0,"COVID19Death","sex","2021-01-15_07-50-56","isoweek","2020-41",TRUE,TRUE,TRUE,FALSE,FALSE
"male","NW",202042,0,0,NA,NA,22053,0,0,"COVID19Death","sex","2021-01-15_07-50-56","isoweek","2020-42",TRUE,TRUE,TRUE,FALSE,FALSE
"male","NW",202043,0,0,NA,NA,22053,0,0,"COVID19Death","sex","2021-01-15_07-50-56","isoweek","2020-43",TRUE,TRUE,TRUE,FALSE,FALSE
"male","NW",202044,0,0,NA,NA,22053,0,0,"COVID19Death","sex","2021-01-15_07-50-56","isoweek","2020-44",TRUE,TRUE,TRUE,FALSE,FALSE
"male","NW",202045,1,1,0.333,33.3,22053,4.53,4.53,"COVID19Death","sex","2021-01-15_07-50-56","isoweek","2020-45",TRUE,TRUE,TRUE,FALSE,FALSE
"male","NW",202046,0,1,0,0,22053,0,4.53,"COVID19Death","sex","2021-01-15_07-50-56","isoweek","2020-46",TRUE,TRUE,TRUE,FALSE,FALSE
"male","NW",202047,0,1,NA,NA,22053,0,4.53,"COVID19Death","sex","2021-01-15_07-50-56","isoweek","2020-47",TRUE,TRUE,TRUE,FALSE,FALSE
"male","NW",202048,2,3,1,100,22053,9.07,13.6,"COVID19Death","sex","2021-01-15_07-50-56","isoweek","2020-48",TRUE,TRUE,TRUE,FALSE,FALSE
"male","NW",202049,1,4,1,100,22053,4.53,18.14,"COVID19Death","sex","2021-01-15_07-50-56","isoweek","2020-49",TRUE,TRUE,TRUE,FALSE,FALSE
"male","NW",202050,0,4,0,0,22053,0,18.14,"COVID19Death","sex","2021-01-15_07-50-56","isoweek","2020-50",TRUE,TRUE,TRUE,FALSE,FALSE
"male","NW",202051,1,5,1,100,22053,4.53,22.67,"COVID19Death","sex","2021-01-15_07-50-56","isoweek","2020-51",TRUE,TRUE,TRUE,TRUE,FALSE
"male","NW",202052,0,5,NA,NA,22053,0,22.67,"COVID19Death","sex","2021-01-15_07-50-56","isoweek","2020-52",TRUE,TRUE,TRUE,TRUE,FALSE
"male","NW",202053,0,5,NA,NA,22053,0,22.67,"COVID19Death","sex","2021-01-15_07-50-56","isoweek","2020-53",TRUE,TRUE,TRUE,TRUE,TRUE
"male","NW",202101,0,5,NA,NA,22053,0,22.67,"COVID19Death","sex","2021-01-15_07-50-56","isoweek","2021-01",TRUE,TRUE,TRUE,TRUE,TRUE
"male","NW",202102,0,5,NA,NA,22053,0,22.67,"COVID19Death","sex","2021-01-15_07-50-56","isoweek","2021-02",FALSE,FALSE,FALSE,FALSE,FALSE
"male","OW",202009,0,0,NA,NA,19158,0,0,"COVID19Death","sex","2021-01-15_07-50-56","isoweek","2020-09",TRUE,FALSE,FALSE,FALSE,FALSE
"male","OW",202010,0,0,NA,NA,19158,0,0,"COVID19Death","sex","2021-01-15_07-50-56","isoweek","2020-10",TRUE,FALSE,FALSE,FALSE,FALSE
"male","OW",202011,0,0,NA,NA,19158,0,0,"COVID19Death","sex","2021-01-15_07-50-56","isoweek","2020-11",TRUE,FALSE,FALSE,FALSE,FALSE
"male","OW",202012,0,0,NA,NA,19158,0,0,"COVID19Death","sex","2021-01-15_07-50-56","isoweek","2020-12",TRUE,FALSE,FALSE,FALSE,FALSE
"male","OW",202013,0,0,NA,NA,19158,0,0,"COVID19Death","sex","2021-01-15_07-50-56","isoweek","2020-13",TRUE,FALSE,FALSE,FALSE,FALSE
"male","OW",202014,0,0,NA,NA,19158,0,0,"COVID19Death","sex","2021-01-15_07-50-56","isoweek","2020-14",TRUE,FALSE,FALSE,FALSE,FALSE
"male","OW",202015,0,0,NA,NA,19158,0,0,"COVID19Death","sex","2021-01-15_07-50-56","isoweek","2020-15",TRUE,FALSE,FALSE,FALSE,FALSE
"male","OW",202016,0,0,NA,NA,19158,0,0,"COVID19Death","sex","2021-01-15_07-50-56","isoweek","2020-16",TRUE,FALSE,FALSE,FALSE,FALSE
"male","OW",202017,0,0,NA,NA,19158,0,0,"COVID19Death","sex","2021-01-15_07-50-56","isoweek","2020-17",TRUE,FALSE,FALSE,FALSE,FALSE
"male","OW",202018,0,0,NA,NA,19158,0,0,"COVID19Death","sex","2021-01-15_07-50-56","isoweek","2020-18",TRUE,FALSE,FALSE,FALSE,FALSE
"male","OW",202019,0,0,NA,NA,19158,0,0,"COVID19Death","sex","2021-01-15_07-50-56","isoweek","2020-19",TRUE,FALSE,FALSE,FALSE,FALSE
"male","OW",202020,0,0,NA,NA,19158,0,0,"COVID19Death","sex","2021-01-15_07-50-56","isoweek","2020-20",TRUE,FALSE,FALSE,FALSE,FALSE
"male","OW",202021,0,0,NA,NA,19158,0,0,"COVID19Death","sex","2021-01-15_07-50-56","isoweek","2020-21",TRUE,FALSE,FALSE,FALSE,FALSE
"male","OW",202022,0,0,NA,NA,19158,0,0,"COVID19Death","sex","2021-01-15_07-50-56","isoweek","2020-22",TRUE,FALSE,FALSE,FALSE,FALSE
"male","OW",202023,0,0,NA,NA,19158,0,0,"COVID19Death","sex","2021-01-15_07-50-56","isoweek","2020-23",TRUE,FALSE,FALSE,FALSE,FALSE
"male","OW",202024,0,0,NA,NA,19158,0,0,"COVID19Death","sex","2021-01-15_07-50-56","isoweek","2020-24",TRUE,TRUE,FALSE,FALSE,FALSE
"male","OW",202025,0,0,NA,NA,19158,0,0,"COVID19Death","sex","2021-01-15_07-50-56","isoweek","2020-25",TRUE,TRUE,FALSE,FALSE,FALSE
"male","OW",202026,0,0,NA,NA,19158,0,0,"COVID19Death","sex","2021-01-15_07-50-56","isoweek","2020-26",TRUE,TRUE,FALSE,FALSE,FALSE
"male","OW",202027,0,0,NA,NA,19158,0,0,"COVID19Death","sex","2021-01-15_07-50-56","isoweek","2020-27",TRUE,TRUE,FALSE,FALSE,FALSE
"male","OW",202028,0,0,NA,NA,19158,0,0,"COVID19Death","sex","2021-01-15_07-50-56","isoweek","2020-28",TRUE,TRUE,FALSE,FALSE,FALSE
"male","OW",202029,0,0,NA,NA,19158,0,0,"COVID19Death","sex","2021-01-15_07-50-56","isoweek","2020-29",TRUE,TRUE,FALSE,FALSE,FALSE
"male","OW",202030,0,0,NA,NA,19158,0,0,"COVID19Death","sex","2021-01-15_07-50-56","isoweek","2020-30",TRUE,TRUE,FALSE,FALSE,FALSE
"male","OW",202031,0,0,NA,NA,19158,0,0,"COVID19Death","sex","2021-01-15_07-50-56","isoweek","2020-31",TRUE,TRUE,FALSE,FALSE,FALSE
"male","OW",202032,0,0,NA,NA,19158,0,0,"COVID19Death","sex","2021-01-15_07-50-56","isoweek","2020-32",TRUE,TRUE,FALSE,FALSE,FALSE
"male","OW",202033,0,0,NA,NA,19158,0,0,"COVID19Death","sex","2021-01-15_07-50-56","isoweek","2020-33",TRUE,TRUE,FALSE,FALSE,FALSE
"male","OW",202034,0,0,NA,NA,19158,0,0,"COVID19Death","sex","2021-01-15_07-50-56","isoweek","2020-34",TRUE,TRUE,FALSE,FALSE,FALSE
"male","OW",202035,0,0,NA,NA,19158,0,0,"COVID19Death","sex","2021-01-15_07-50-56","isoweek","2020-35",TRUE,TRUE,FALSE,FALSE,FALSE
"male","OW",202036,0,0,NA,NA,19158,0,0,"COVID19Death","sex","2021-01-15_07-50-56","isoweek","2020-36",TRUE,TRUE,FALSE,FALSE,FALSE
"male","OW",202037,0,0,NA,NA,19158,0,0,"COVID19Death","sex","2021-01-15_07-50-56","isoweek","2020-37",TRUE,TRUE,FALSE,FALSE,FALSE
"male","OW",202038,0,0,NA,NA,19158,0,0,"COVID19Death","sex","2021-01-15_07-50-56","isoweek","2020-38",TRUE,TRUE,FALSE,FALSE,FALSE
"male","OW",202039,0,0,NA,NA,19158,0,0,"COVID19Death","sex","2021-01-15_07-50-56","isoweek","2020-39",TRUE,TRUE,FALSE,FALSE,FALSE
"male","OW",202040,0,0,NA,NA,19158,0,0,"COVID19Death","sex","2021-01-15_07-50-56","isoweek","2020-40",TRUE,TRUE,TRUE,FALSE,FALSE
"male","OW",202041,1,1,1,100,19158,5.22,5.22,"COVID19Death","sex","2021-01-15_07-50-56","isoweek","2020-41",TRUE,TRUE,TRUE,FALSE,FALSE
"male","OW",202042,1,2,0.5,50,19158,5.22,10.44,"COVID19Death","sex","2021-01-15_07-50-56","isoweek","2020-42",TRUE,TRUE,TRUE,FALSE,FALSE
"male","OW",202043,0,2,0,0,19158,0,10.44,"COVID19Death","sex","2021-01-15_07-50-56","isoweek","2020-43",TRUE,TRUE,TRUE,FALSE,FALSE
"male","OW",202044,0,2,0,0,19158,0,10.44,"COVID19Death","sex","2021-01-15_07-50-56","isoweek","2020-44",TRUE,TRUE,TRUE,FALSE,FALSE
"male","OW",202045,2,4,0.667,66.7,19158,10.44,20.88,"COVID19Death","sex","2021-01-15_07-50-56","isoweek","2020-45",TRUE,TRUE,TRUE,FALSE,FALSE
"male","OW",202046,1,5,1,100,19158,5.22,26.1,"COVID19Death","sex","2021-01-15_07-50-56","isoweek","2020-46",TRUE,TRUE,TRUE,FALSE,FALSE
"male","OW",202047,3,8,0.429,42.9,19158,15.66,41.76,"COVID19Death","sex","2021-01-15_07-50-56","isoweek","2020-47",TRUE,TRUE,TRUE,FALSE,FALSE
"male","OW",202048,3,11,0.5,50,19158,15.66,57.42,"COVID19Death","sex","2021-01-15_07-50-56","isoweek","2020-48",TRUE,TRUE,TRUE,FALSE,FALSE
"male","OW",202049,1,12,0.333,33.3,19158,5.22,62.64,"COVID19Death","sex","2021-01-15_07-50-56","isoweek","2020-49",TRUE,TRUE,TRUE,FALSE,FALSE
"male","OW",202050,0,12,NA,NA,19158,0,62.64,"COVID19Death","sex","2021-01-15_07-50-56","isoweek","2020-50",TRUE,TRUE,TRUE,FALSE,FALSE
"male","OW",202051,0,12,0,0,19158,0,62.64,"COVID19Death","sex","2021-01-15_07-50-56","isoweek","2020-51",TRUE,TRUE,TRUE,TRUE,FALSE
"male","OW",202052,1,13,1,100,19158,5.22,67.86,"COVID19Death","sex","2021-01-15_07-50-56","isoweek","2020-52",TRUE,TRUE,TRUE,TRUE,FALSE
"male","OW",202053,0,13,NA,NA,19158,0,67.86,"COVID19Death","sex","2021-01-15_07-50-56","isoweek","2020-53",TRUE,TRUE,TRUE,TRUE,TRUE
"male","OW",202101,0,13,NA,NA,19158,0,67.86,"COVID19Death","sex","2021-01-15_07-50-56","isoweek","2021-01",TRUE,TRUE,TRUE,TRUE,TRUE
"male","OW",202102,0,13,NA,NA,19158,0,67.86,"COVID19Death","sex","2021-01-15_07-50-56","isoweek","2021-02",FALSE,FALSE,FALSE,FALSE,FALSE
"male","SG",202009,0,0,NA,NA,256039,0,0,"COVID19Death","sex","2021-01-15_07-50-56","isoweek","2020-09",TRUE,FALSE,FALSE,FALSE,FALSE
"male","SG",202010,0,0,NA,NA,256039,0,0,"COVID19Death","sex","2021-01-15_07-50-56","isoweek","2020-10",TRUE,FALSE,FALSE,FALSE,FALSE
"male","SG",202011,0,0,NA,NA,256039,0,0,"COVID19Death","sex","2021-01-15_07-50-56","isoweek","2020-11",TRUE,FALSE,FALSE,FALSE,FALSE
